orig_no;taxon_no;record_type;flags;taxon_rank;taxon_name;taxon_attr;common_name;difference;accepted_no;accepted_rank;accepted_name;parent_no;parent_name;ref_author;ref_pubyr;reference_no;is_extant;n_occs;firstapp_max_ma;firstapp_min_ma;lastapp_max_ma;lastapp_min_ma;early_interval;late_interval;taxon_size;extant_size;phylum;class;order;family;genus;type_taxon;n_orders;n_families;n_genera;n_species;taxon_environment;environment_basis;motility;life_habit;vision;diet;reproduction;ontogeny;ecospace_comments;composition;architecture;thickness;reinforcement
318420;318420;txn;;;Cynelos malasi;Hunt and Stepleton 2015;;;318420;species;Cynelos malasi;41275;Cynelos;Hunt and Stepleton;2015;54865;extinct;1;29.5;18.5;29.5;18.5;Rupelian;Burdigalian;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Cynelos;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
470359;470359;txn;;;Cynelos helbingi;Dehm 1950;;;470359;species;Cynelos helbingi;41275;Cynelos;Hunt and Yatkola;2020;84382;extinct;10;20.44;15.98;15.98;7.246;Burdigalian;Tortonian;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Cynelos;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
43695;43695;txn;;;Absonodaphoenus;Olsen 1958;;subjective synonym of;41275;genus;Cynelos;472015;Amphicyonini;Tedford and Frailey;1976;3381;extinct;53;29.5;18.5;15.98;5.333;Rupelian;Messinian;18;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Cynelos;;;;;15;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
45541;45450;txn;;;Cynelos caroniavorus;(White 1942);;;45541;species;Cynelos caroniavorus;41275;Cynelos;White;1942;6560;extinct;2;18.5;16.3;18.5;16.3;Burdigalian;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Cynelos;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
49998;49998;txn;;;Parictis bathygenus;(White 1947);;subjective synonym of;45541;species;Cynelos caroniavorus;41275;Cynelos;White;1947;6559;extinct;2;18.5;16.3;18.5;16.3;Burdigalian;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Cynelos;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
43999;45452;txn;;;Cynelos sinapius;(Matthew 1902);;;43999;species;Cynelos sinapius;41275;Cynelos;Matthew;1902;2457;extinct;7;23.03;12.5;16.3;5.333;Aquitanian;Messinian;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Cynelos;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
43988;43988;txn;;;Amphicyon amnicola;(Matthew and Cook 1909);;subjective synonym of;43999;species;Cynelos sinapius;41275;Cynelos;Matthew and Cook;1909;57409;extinct;7;23.03;12.5;16.3;5.333;Aquitanian;Messinian;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Cynelos;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
97055;97055;txn;;;Cynelos euryodon;Savage 1965;;;97055;species;Cynelos euryodon;41275;Cynelos;Morlo et al.;2007;23705;extinct;0;;;;;;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Cynelos;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
470358;470358;txn;;;Cynelos schlosseri;Dehm 1950;;;470358;species;Cynelos schlosseri;41275;Cynelos;Hunt and Yatkola;2020;84382;extinct;4;20.44;15.98;15.98;7.246;Burdigalian;Tortonian;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Cynelos;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
470360;470360;txn;;;Cynelos piveteaui;Ginsburg 1965;;;470360;species;Cynelos piveteaui;41275;Cynelos;Hunt and Yatkola;2020;84382;extinct;0;;;;;;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Cynelos;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
472016;472016;txn;;;Paludocyon;Morales et al. 2021;;;472016;genus;Paludocyon;472015;Amphicyonini;Morales et al.;2021;84748;extinct;0;;;;;;;2;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Paludocyon;;;;;1;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
470362;472017;txn;;;Paludocyon bohemicus;(Schlosser 1899);;;470362;species;Paludocyon bohemicus;472016;Paludocyon;Morales et al.;2021;84748;extinct;0;;;;;;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Paludocyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
41271;41271;txn;;;Amphicyon;Lartet 1836;;;41271;genus;Amphicyon;56986;Amphicyoninae;Alroy;2002;6294;extinct;131;27.82;23.03;5.333;2.58;Chattian;Piacenzian;22;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Amphicyon;;;;;18;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
43998;43998;txn;;;Amphicyon riggsi;McGrew 1939;;;43998;species;Amphicyon riggsi;41271;Amphicyon;McGrew;1939;2511;extinct;1;23.03;5.333;23.03;5.333;Aquitanian;Messinian;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Amphicyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
43995;43995;txn;;;Amphicyon longiramus;White 1942;;;43995;species;Amphicyon longiramus;41271;Amphicyon;White;1942;6560;extinct;5;20.44;16.3;16.3;12.5;Burdigalian;Serravallian;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Amphicyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
318372;318372;txn;;;Amphicyon argentinus;Ameghino 1904;;;318372;species;Amphicyon argentinus;41271;Amphicyon;Ameghino;1904;54855;extinct;0;;;;;;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Amphicyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
470354;470354;txn;;;Amphicyon olisiponensis;Antunes and Ginsburg 1977;;;470354;species;Amphicyon olisiponensis;41271;Amphicyon;Antunes and Ginsburg;1977;84381;extinct;0;;;;;;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Amphicyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
43994;43994;txn;;;Amphicyon intermedius;White 1940;;;43994;species;Amphicyon intermedius;41271;Amphicyon;White;1940;59139;extinct;0;;;;;;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Amphicyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
470352;470352;txn;;;Amphicyon laugnacensis;Ginsburg 1999;;;470352;species;Amphicyon laugnacensis;41271;Amphicyon;Ginsburg;1999;84378;extinct;0;;;;;;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Amphicyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
43991;43991;txn;;;Amphicyon frendens;Matthew 1924;;;43991;species;Amphicyon frendens;41271;Amphicyon;Matthew;1924;7015;extinct;6;18.5;16.3;15.98;12.5;Burdigalian;Serravallian;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Amphicyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
470353;470353;txn;;;Amphicyon lathanicus;Ginsburg 2000;;;470353;species;Amphicyon lathanicus;41271;Amphicyon;Ginsburg;2000;84380;extinct;5;20.44;15.98;15.98;7.246;Burdigalian;Tortonian;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Amphicyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
225122;225122;txn;;;Amphicyon gracilis;Pomel 1847;;;225122;species;Amphicyon gracilis;41271;Amphicyon;Wang;1994;6226;extinct;0;;;;;;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Amphicyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
272023;272023;txn;;;Amphicyon giganteus;Schinz 1825;;;272023;species;Amphicyon giganteus;41271;Amphicyon;Werdelin and Peigne;2010;47339;extinct;13;20.44;16.9;15.98;7.246;Burdigalian;Tortonian;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Amphicyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
43996;43996;txn;;;Amphicyon pontoni;Simpson 1930;;;43996;species;Amphicyon pontoni;41271;Amphicyon;Simpson;1930;3132;extinct;2;23.03;16.3;18.5;5.333;Aquitanian;Messinian;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Amphicyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
43993;43993;txn;;;Amphicyon ingens;Matthew 1924;;;43993;species;Amphicyon ingens;41271;Amphicyon;Matthew;1924;7015;extinct;8;16.3;12.5;16.3;12.5;Burdigalian;Serravallian;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Amphicyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
56987;56987;txn;;;Amphicyon major;De Blainville 1841;;;56987;species;Amphicyon major;41271;Amphicyon;Antunes and Mein;1977;10239;extinct;17;23.03;15.98;11.63;7.246;Aquitanian;Tortonian;3;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Amphicyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
494725;494723;txn;;;Amphicyon major eppelsheimensis;(Weitzel 1930);;;494725;subspecies;Amphicyon major eppelsheimensis;56987;Amphicyon major;Kuss;1965;88968;extinct;1;13.82;7.246;13.82;7.246;Serravallian;Tortonian;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Amphicyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
494722;494722;txn;;;Amphicyon cultridens;Pomel 1853;;objective synonym of;56987;species;Amphicyon major;41271;Amphicyon;Kuss;1965;88968;extinct;17;23.03;15.98;11.63;7.246;Aquitanian;Tortonian;3;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Amphicyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
494734;494734;txn;;;Amphicyon major major;Blainville 1841;;;494734;subspecies;Amphicyon major major;56987;Amphicyon major;Kuss;1965;88968;extinct;0;;;;;;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Amphicyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
56201;56201;txn;;;Amphicyon galushai;Hunt 2003;;;56201;species;Amphicyon galushai;41271;Amphicyon;Hunt;2003;9625;extinct;12;18.5;16.3;18.5;16.3;Burdigalian;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Amphicyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
478218;478218;txn;;;Amphicyon palaeindicus;Falconer and Lydekker 1876;;;478218;species;Amphicyon palaeindicus;41271;Amphicyon;Lydekker;1876;86178;extinct;6;23.03;11.63;11.63;5.333;Aquitanian;Messinian;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Amphicyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
454007;454007;txn;;;Amphicyon zhanxiangi;Jiangzuo et al. 2018;;;454007;species;Amphicyon zhanxiangi;41271;Amphicyon;Sun et al.;2021;81046;extinct;1;13.82;12.8;13.82;12.8;Serravallian;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Amphicyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
374794;374794;txn;;;Amphicyon (Euroamphicyon);(Ginsburg 1999);;;374794;subgenus;Amphicyon (Euroamphicyon);41271;Amphicyon;PeignÃ© et al.;2008;52566;extinct;0;;;;;;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Amphicyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
43997;43997;txn;;;Amphicyon reinheimeri;Cook 1926;;;43997;species;Amphicyon reinheimeri;41271;Amphicyon;Alroy;2002;6294;extinct;0;;;;;;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Amphicyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
494769;494769;txn;;;Amphicyon ambiguus;Filhol 1877;;;494769;species;Amphicyon ambiguus;41271;Amphicyon;Kuss;1965;88968;extinct;0;;;;;;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Amphicyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
41281;41281;txn;;;Goupilictis;Ginsburg 1969;;;41281;genus;Goupilictis;56986;Amphicyoninae;Carroll;1988;4783;extinct;4;27.82;23.03;11.63;5.333;Chattian;Messinian;2;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Goupilictis;;;;;1;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
348910;348911;txn;;;Goupilictis minor;(Dehm 1935);;;348910;species;Goupilictis minor;41281;Goupilictis;Dehm;1935;69373;extinct;4;27.82;23.03;11.63;5.333;Chattian;Messinian;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Goupilictis;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
41290;41290;txn;;;Pliocyon;Matthew 1918;;;41290;genus;Pliocyon;56986;Amphicyoninae;Matthew;1918;2472;extinct;10;18.5;16.3;11.63;3.6;Burdigalian;Zanclean;4;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Pliocyon;Pliocyon medius;;;;3;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
50514;50514;txn;;;Pliocyon medius;Matthew 1918;;;50514;species;Pliocyon medius;41290;Pliocyon;Matthew;1918;2472;extinct;3;16.3;12.5;16.3;12.5;Burdigalian;Serravallian;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Pliocyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
45774;50515;txn;;;Pliocyon ossifragus;(Douglass 1903);;;45774;species;Pliocyon ossifragus;41290;Pliocyon;Douglass;1903;1382;extinct;0;;;;;;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Pliocyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
50516;50516;txn;;;Pliocyon robustus;Berta and Galiano 1984;;;50516;species;Pliocyon robustus;41290;Pliocyon;Berta and Galiano;1984;1065;extinct;1;11.63;3.6;11.63;3.6;Tortonian;Zanclean;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Pliocyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
494079;494079;txn;;;Tartarocyon;SoleÌ et al. 2022;;;494079;genus;Tartarocyon;56986;Amphicyoninae;SoleÌ et al.;2022;88826;extinct;0;;;;;;;2;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Tartarocyon;Tartarocyon cazanavei;;;;1;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
494080;494080;txn;;;Tartarocyon cazanavei;SoleÌ et al. 2022;;;494080;species;Tartarocyon cazanavei;494079;Tartarocyon;SoleÌ et al.;2022;88826;extinct;0;;;;;;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Tartarocyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
41299;41299;txn;;;Vishnucyon;Pilgrim 1932;;;41299;genus;Vishnucyon;56986;Amphicyoninae;Carroll;1988;4783;extinct;0;;;;;;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Vishnucyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
471975;471975;txn;;;Mogharacyon;Morales and Pickford 2022;;;471975;genus;Mogharacyon;56986;Amphicyoninae;Morales and Pickford;2022;84747;extinct;2;23.03;15.98;16.9;15.98;Aquitanian;Burdigalian;2;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Mogharacyon;;;;;1;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
399776;471976;txn;;;Mogharacyon anubisi;(Morlo and Miller 2019);;;399776;species;Mogharacyon anubisi;471975;Mogharacyon;Morlo and Miller;2019;71096;extinct;2;23.03;15.98;16.9;15.98;Aquitanian;Burdigalian;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Mogharacyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
494669;494669;txn;;;Megamphicyon;Kuss 1965;;;494669;genus;Megamphicyon;56986;Amphicyoninae;Siliceo et al.;2020;88951;extinct;2;16.9;15.98;15.98;13.82;Burdigalian;Langhian;2;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Megamphicyon;;;;;1;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
494682;494682;txn;;;Megamphicyon giganteus;Kuss 1965;;;494682;species;Megamphicyon giganteus;494669;Megamphicyon;Siliceo et al.;2020;88951;extinct;2;16.9;15.98;15.98;13.82;Burdigalian;Langhian;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Megamphicyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
471973;471973;txn;;;Namibiocyon;Morales and Pickford 2022;;;471973;genus;Namibiocyon;56986;Amphicyoninae;Morales and Pickford;2022;84747;extinct;1;15.98;11.63;15.98;11.63;Langhian;Serravallian;2;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Namibiocyon;;;;;1;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
101703;471974;txn;;;Namibiocyon ginsburgi;(Morales et al. 1998);;;101703;species;Namibiocyon ginsburgi;471973;Namibiocyon;Morales et al.;1998;57771;extinct;1;15.98;11.63;15.98;11.63;Langhian;Serravallian;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Namibiocyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
67503;67503;txn;;;Haplocyoninae;;;;67503;subfamily;Haplocyoninae;41266;Amphicyonidae;Hunt;1998;1977;extinct;8;27.82;23.03;13.82;5.333;Chattian;Messinian;17;0;Chordata;Mammalia;Carnivora;Amphicyonidae;;;;;6;9;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
41296;41296;txn;;;Sarcocyon;Ginsburg 1966;;;41296;genus;Sarcocyon;67503;Haplocyoninae;Carroll;1988;4783;extinct;0;;;;;;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Sarcocyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
41282;41282;txn;;;Haplocyon;Schlosser 1901;;;41282;genus;Haplocyon;67503;Haplocyoninae;Carroll;1988;4783;extinct;1;27.82;23.03;27.82;23.03;Chattian;;4;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Haplocyon;Haplocyon crucians;;;;3;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
470347;470348;txn;;;Haplocyon crucians;(Filhol 1879);;;470347;species;Haplocyon crucians;41282;Haplocyon;de Bonis;1966;84377;extinct;0;;;;;;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Haplocyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
470349;470349;txn;;;Haplocyon elegans;de Bonis 1966;;;470349;species;Haplocyon elegans;41282;Haplocyon;de Bonis;1966;84377;extinct;0;;;;;;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Haplocyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
470350;470350;txn;;;Haplocyon dombrowski;Helbing 1928;;;470350;species;Haplocyon dombrowski;41282;Haplocyon;de Bonis;1966;84377;extinct;0;;;;;;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Haplocyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
41283;41283;txn;;;Haplocyonoides;HÃ¼rzeler 1940;;;41283;genus;Haplocyonoides;67503;Haplocyoninae;Carroll;1988;4783;extinct;5;22.4;20;15.98;7.246;Aquitanian;Tortonian;2;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Haplocyonoides;;;;;1;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
334041;334041;txn;;;Haplocyonoides mordax;HÃ¼rzeler 1940;;;334041;species;Haplocyonoides mordax;41283;Haplocyonoides;Wang et al.;2016;57524;extinct;5;22.4;20;15.98;7.246;Aquitanian;Tortonian;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Haplocyonoides;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
41284;41284;txn;;;Haplocyonopsis;de Bonis 1973;;;41284;genus;Haplocyonopsis;67503;Haplocyoninae;Carroll;1988;4783;extinct;0;;;;;;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Haplocyonopsis;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
471940;471940;txn;;;Aktaucyonini;Kordikova et al. 2000;;;471940;tribe;Aktaucyonini;67503;Haplocyoninae;Jiangzuo et al.;2021;84325;extinct;2;15.98;11.63;13.82;5.333;Langhian;Messinian;8;0;Chordata;Mammalia;Carnivora;Amphicyonidae;;;;;2;5;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
470175;470175;txn;;;Aktaucyon;Kordikova et al. 2000;;;470175;genus;Aktaucyon;471940;Aktaucyonini;Qiu et al.;2004;84314;extinct;0;;;;;;;2;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Aktaucyon;;;;;1;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
470176;470176;txn;;;Aktaucyon brachifacialis;Kordikova et al. 2000;;;470176;species;Aktaucyon brachifacialis;470175;Aktaucyon;Qiu et al.;2004;84314;extinct;0;;;;;;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Aktaucyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
41216;41216;txn;;;Gobicyon;Colbert 1839;;;41216;genus;Gobicyon;471940;Aktaucyonini;Carroll;1988;4783;extinct;2;15.98;11.63;13.82;5.333;Langhian;Messinian;5;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Gobicyon;;;;;4;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
470177;470177;txn;;;Gobicyon zhegalloi;Gabunia 1981;;;470177;species;Gobicyon zhegalloi;41216;Gobicyon;Qiu et al.;2004;84314;extinct;0;;;;;;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Gobicyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
470180;470180;txn;;;Gobicyon acutus;Jiangzuo et al. 2021;;;470180;species;Gobicyon acutus;41216;Gobicyon;Jiangzuo et al.;2021;84325;extinct;0;;;;;;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Gobicyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
470178;470178;txn;;;Gobicyon yei;Jiangzuo et al. 2021;;;470178;species;Gobicyon yei;41216;Gobicyon;Jiangzuo et al.;2021;84325;extinct;0;;;;;;;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Gobicyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
470179;470179;txn;;;Gobicyon macrognathus;Colbert 1939;;;470179;species;Gobicyon macrognathus;41216;Gobicyon;Jiangzuo et al.;2021;84325;extinct;1;15.98;5.333;15.98;5.333;Langhian;Messinian;1;0;Chordata;Mammalia;Carnivora;Amphicyonidae;Gobicyon;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore;viviparous;;;phosphatic;;;
71870;472025;txn;;;Canoidea;(Simpson 1931);;;71870;infraorder;Canoidea;54044;Caniformia;Tomiya and Tseng;2016;62151;extant;5126;41.2;37.71;0.0117;0;Bartonian;Holocene;1262;349;Chordata;Mammalia;Carnivora;;;;0;16;316;780;terrestrial;;actively mobile;ground dwelling;;carnivore, omnivore;viviparous;;;phosphatic;;;
41085;41085;txn;;;Arctoidea;(Flower 1869);;;41085;superfamily;Arctoidea;71870;Canoidea;Carroll;1988;4783;extant;5125;41.2;37.71;0.0117;0;Bartonian;Holocene;1261;348;Chordata;Mammalia;Carnivora;;;;;16;316;780;terrestrial;;actively mobile;ground dwelling;;carnivore, omnivore;viviparous;;;phosphatic;;;
67878;67878;txn;;;Mustelida;Tedford 1976;;;67878;unranked clade;Mustelida;41085;Arctoidea;Tedford;1976;16807;extant;2224;41.2;37.71;0.0117;0;Bartonian;Holocene;724;185;Chordata;Mammalia;Carnivora;;;;;5;189;466;terrestrial;;actively mobile;ground dwelling;;carnivore, omnivore;viviparous;;;phosphatic;;;
395672;395672;txn;;;Peignictis;de Bonis et al. 2019;;;395672;genus;Peignictis;67878;Mustelida;de Bonis et al.;2019;70184;extinct;1;33.9;27.82;33.9;27.82;Rupelian;;2;0;Chordata;Mammalia;Carnivora;;Peignictis;Peignictis pseudamphictis;;;;1;terrestrial;;actively mobile;ground dwelling;;carnivore, omnivore;viviparous;;;phosphatic;;;
395673;395673;txn;;;Peignictis pseudamphictis;de Bonis et al. 2019;;;395673;species;Peignictis pseudamphictis;395672;Peignictis;de Bonis et al.;2019;70184;extinct;1;33.9;27.82;33.9;27.82;Rupelian;;1;0;Chordata;Mammalia;Carnivora;;Peignictis;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore, omnivore;viviparous;;;phosphatic;;;
100688;100688;txn;;;Chaprongictis;PeignÃ© et al. 2006;;;100688;genus;Chaprongictis;67878;Mustelida;PeignÃ© et al.;2006;24351;extinct;1;27.82;23.03;27.82;23.03;Chattian;;2;0;Chordata;Mammalia;Carnivora;;Chaprongictis;Chaprongictis phetchaburiensis;;;;1;terrestrial;;actively mobile;ground dwelling;;carnivore, omnivore;viviparous;;;phosphatic;;;
100689;100689;txn;;;Chaprongictis phetchaburiensis;PeignÃ© et al. 2006;;;100689;species;Chaprongictis phetchaburiensis;100688;Chaprongictis;PeignÃ© et al.;2006;24351;extinct;1;27.82;23.03;27.82;23.03;Chattian;;1;0;Chordata;Mammalia;Carnivora;;Chaprongictis;;;;;;terrestrial;;actively mobile;ground dwelling;;carnivore, omnivore;viviparous;;;phosphatic;;;
96674;67882;txn;;;Ailuridae;(Bonaparte 1850);red panda;;96674;family;Ailuridae;67878;Mustelida;Bonaparte;1850;12006;extant;44;27.82;23.03;2.58;1.4;Chattian;Calabrian;39;6;Chordata;Mammalia;Carnivora;Ailuridae;;;;;9;25;terrestrial;;actively mobile;ground dwelling;;carnivore, omnivore;viviparous;;;phosphatic;;;
