LIDNUM;NAME;LATSTR;LONGSTR;LAT;LONG;MAX_AGE;BFA_MAX;BFA_MAX_ABS;FRAC_MAX;MIN_AGE;BFA_MIN;BFA_MIN_ABS;FRAC_MIN;CHRON;AGE_COMM;BASIN;SUBBASIN;COUNTRY;STATE;COUNTY;APNUMSPM;GENERAL;LOC_SYNONYMS;MEAN_HYPSODONTY;ESTIMATE_PRECIP;ESTIMATE_TEMP;ESTIMATE_NPP;PERS_WOODY_COVER;PERS_POLLEN_AP;PERS_POLLEN_NAP;PERS_POLLEN_OTHER;SIDNUM;ORDER;FAMILY;GENUS;SPECIES;SUBCLASSORSUPERORDER;SUBORDERORSUPERFAMILY;SUBFAMILY;UNIQUE;TAXON_STATUS;ID_STATUS;ADD_INFO;SOURCE_NAME;LS_MICROWEAR;LS_MESOWEAR;LS_MESOWEAR_SCORE;LS_MW_OR_HIGH;LS_MW_OR_LOW;LS_MW_CS_SHARP;LS_MW_CS_ROUND;LS_MW_CS_BLUNT;SVLENGTH;BODYMASS;SXDIMSZE;SXDIMDIS;TSHM;TCRWNHT;HORIZODONTY;CROWNTYP;CUSP_SHAPE;CUSP_COUNT_BUCCAL;CUSP_COUNT_LINGUAL;LOPH_COUNT_LON;LOPH_COUNT_TRS;FCT_AL;FCT_OL;FCT_SF;FCT_OT;FCT_CM;MICROWEAR;MESOWEAR;MESOWEAR_SCORE;MW_OR_HIGH;MW_OR_LOW;MW_CS_SHARP;MW_CS_ROUND;MW_CS_BLUNT;DIET_1;DIET_2;DIET_3;LOCOMO1;LOCOMO2;LOCOMO3;SPCOMMENT;SP_SYNONYM;SP_SYNONYM_COMMENT
28747;Poggio Rosso;43 37 33 N;11 29 5 E;43.62583333333333;11.48472222222222;1.945;olduvai;\N;\N;1.778;olduvai;\N;\N;\N;\N;\N;\N;Italy;Tuscany;\N;\N;\N;\N;1.86;\N;\N;\N;\N;\N;\N;\N;27364;Carnivora;Felidae;Homotherium;latidens;Eutheria;\N;Machairodontinae;-;\N;\N;\N;Homotherium crenatidens * from merge;\N;\N;;\N;\N;\N;\N;\N;1m-2m;175072;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;surficial;gen_quad;Possibly part of Homotherium crenatidens;Epimachairodus crenatidens:Homotherium crenatidens:Homotherium sainzelli:Machairodus crenatidens;* merged from species_id 21201:\N:\N:* merged from species_id 21201
28747;Poggio Rosso;43 37 33 N;11 29 5 E;43.62583333333333;11.48472222222222;1.945;olduvai;\N;\N;1.778;olduvai;\N;\N;\N;\N;\N;\N;Italy;Tuscany;\N;\N;\N;\N;1.86;\N;\N;\N;\N;\N;\N;\N;21197;Carnivora;Felidae;Lynx;issiodorensis;Eutheria;\N;Felinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;30000;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;\N;\N;\N;Caracal issiodorensis:Lynx brevirostris;\N:\N
23189;Ain Hanech;35 25 0 N;04 08 0 E;35.417;4.133;1.8;calabrian;\N;\N;0.774;calabrian;\N;\N;;1.87- 1.95 Myr 'best fit' around 1.2 Ma normal polarity;Atlas;\N;Algeria;;Se´tif;\N;y;Ain Haneh;2.42;\N;\N;\N;\N;\N;\N;\N;29296;Carnivora;Canidae;Canis;atrox;Eutheria;\N;Caninae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;te;\N;\N;\N;\N;\N
23189;Ain Hanech;35 25 0 N;04 08 0 E;35.417;4.133;1.8;calabrian;\N;\N;0.774;calabrian;\N;\N;;1.87- 1.95 Myr 'best fit' around 1.2 Ma normal polarity;Atlas;\N;Algeria;;Se´tif;\N;y;Ain Haneh;2.42;\N;\N;\N;\N;\N;\N;\N;29295;Carnivora;Canidae;Vulpes;vulpes;Eutheria;\N;Caninae;atlantica;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;te;\N;\N;\N;Vulpes atlantica;\N
23910;Ahl al Oughlam;33 34 0 N;7 33 0 W;33.567;-7.55;2.19;gelasian;\N;2:2;1.8;gelasian;\N;2:2;;2.3 Ma;Doukkala;\N;Morocco;;Casablanca;\N;y;Deprez quarry: Carriere Deprez;2.23;\N;\N;\N;\N;\N;\N;\N;22781;Carnivora;Canidae;Canis;aureus;Eutheria;\N;Caninae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;10345;n;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;surficial;gen_quad;\N;\N;\N
23910;Ahl al Oughlam;33 34 0 N;7 33 0 W;33.567;-7.55;2.19;gelasian;\N;2:2;1.8;gelasian;\N;2:2;;2.3 Ma;Doukkala;\N;Morocco;;Casablanca;\N;y;Deprez quarry: Carriere Deprez;2.23;\N;\N;\N;\N;\N;\N;\N;29261;Carnivora;Canidae;Nyctereutes;abdeslami;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;te;\N;\N;\N;\N;\N
23910;Ahl al Oughlam;33 34 0 N;7 33 0 W;33.567;-7.55;2.19;gelasian;\N;2:2;1.8;gelasian;\N;2:2;;2.3 Ma;Doukkala;\N;Morocco;;Casablanca;\N;y;Deprez quarry: Carriere Deprez;2.23;\N;\N;\N;\N;\N;\N;\N;29262;Carnivora;Canidae;Vulpes;rueppelii;Eutheria;\N;Caninae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;te;\N;\N;\N;Vulpes rueppeli;\N
23910;Ahl al Oughlam;33 34 0 N;7 33 0 W;33.567;-7.55;2.19;gelasian;\N;2:2;1.8;gelasian;\N;2:2;;2.3 Ma;Doukkala;\N;Morocco;;Casablanca;\N;y;Deprez quarry: Carriere Deprez;2.23;\N;\N;\N;\N;\N;\N;\N;27697;Carnivora;Felidae;Acinonyx;aicha;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;\N;te;\N;\N;\N;\N;\N
23910;Ahl al Oughlam;33 34 0 N;7 33 0 W;33.567;-7.55;2.19;gelasian;\N;2:2;1.8;gelasian;\N;2:2;;2.3 Ma;Doukkala;\N;Morocco;;Casablanca;\N;y;Deprez quarry: Carriere Deprez;2.23;\N;\N;\N;\N;\N;\N;\N;20169;Carnivora;Felidae;Dinofelis;indet.;Eutheria;\N;Machairodontinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;surficial;gen_quad;\N;Therailurus indet.;\N
23910;Ahl al Oughlam;33 34 0 N;7 33 0 W;33.567;-7.55;2.19;gelasian;\N;2:2;1.8;gelasian;\N;2:2;;2.3 Ma;Doukkala;\N;Morocco;;Casablanca;\N;y;Deprez quarry: Carriere Deprez;2.23;\N;\N;\N;\N;\N;\N;\N;25319;Carnivora;Felidae;Felis;silvestris;Eutheria;\N;Felinae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;5500;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;\N;te;\N;\N;\N;Felis sylvestris;\N
23910;Ahl al Oughlam;33 34 0 N;7 33 0 W;33.567;-7.55;2.19;gelasian;\N;2:2;1.8;gelasian;\N;2:2;;2.3 Ma;Doukkala;\N;Morocco;;Casablanca;\N;y;Deprez quarry: Carriere Deprez;2.23;\N;\N;\N;\N;\N;\N;\N;21127;Carnivora;Felidae;Homotherium;indet.;Eutheria;\N;Machairodontinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;n;n;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;surficial;cursorial;\N;Epimachairodus indet.;\N
23910;Ahl al Oughlam;33 34 0 N;7 33 0 W;33.567;-7.55;2.19;gelasian;\N;2:2;1.8;gelasian;\N;2:2;;2.3 Ma;Doukkala;\N;Morocco;;Casablanca;\N;y;Deprez quarry: Carriere Deprez;2.23;\N;\N;\N;\N;\N;\N;\N;22270;Carnivora;Felidae;Lynx;indet.;Eutheria;\N;Felinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;n;n;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;surficial;cursorial;\N;\N;\N
23910;Ahl al Oughlam;33 34 0 N;7 33 0 W;33.567;-7.55;2.19;gelasian;\N;2:2;1.8;gelasian;\N;2:2;;2.3 Ma;Doukkala;\N;Morocco;;Casablanca;\N;y;Deprez quarry: Carriere Deprez;2.23;\N;\N;\N;\N;\N;\N;\N;25315;Carnivora;Felidae;Panthera;pardus;Eutheria;\N;Felinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;53750;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;\N;te;\N;\N;\N;Felis pardus;\N
23910;Ahl al Oughlam;33 34 0 N;7 33 0 W;33.567;-7.55;2.19;gelasian;\N;2:2;1.8;gelasian;\N;2:2;;2.3 Ma;Doukkala;\N;Morocco;;Casablanca;\N;y;Deprez quarry: Carriere Deprez;2.23;\N;\N;\N;\N;\N;\N;\N;29269;Carnivora;Herpestidae;Herpestes;abdelalii;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;te;\N;\N;\N;\N;\N
23910;Ahl al Oughlam;33 34 0 N;7 33 0 W;33.567;-7.55;2.19;gelasian;\N;2:2;1.8;gelasian;\N;2:2;;2.3 Ma;Doukkala;\N;Morocco;;Casablanca;\N;y;Deprez quarry: Carriere Deprez;2.23;\N;\N;\N;\N;\N;\N;\N;29270;Carnivora;Herpestidae;Ichneumia;nims;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
27998;Azykh Cave: Unit I-V;39 37 09 N;46 59 19 E;39.619166666666665;46.98861111111111;1.9;oldstylepleistocene;;\N;0.0117;oldstylepleistocene;;\N;\N;Min age of Unit I - 157 years BP (C14). Max age for Unit V - 0.2-0.3 Ma (U-series et ESR).;Kura - Kartli;\N;Azerbaijan;Karabakh;Nagorno-Karabakh;\N;\N;Azokh: Azikh;2.36;\N;\N;\N;\N;\N;\N;\N;22781;Carnivora;Canidae;Canis;aureus;Eutheria;\N;Caninae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;10345;n;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;surficial;gen_quad;\N;\N;\N
27998;Azykh Cave: Unit I-V;39 37 09 N;46 59 19 E;39.619166666666665;46.98861111111111;1.9;oldstylepleistocene;;\N;0.0117;oldstylepleistocene;;\N;\N;Min age of Unit I - 157 years BP (C14). Max age for Unit V - 0.2-0.3 Ma (U-series et ESR).;Kura - Kartli;\N;Azerbaijan;Karabakh;Nagorno-Karabakh;\N;\N;Azokh: Azikh;2.36;\N;\N;\N;\N;\N;\N;\N;25060;Carnivora;Canidae;Canis;lupus;Eutheria;\N;Caninae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;29000;\N;\N;cso;bra;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;surficial;cursorial;\N;\N;\N
27998;Azykh Cave: Unit I-V;39 37 09 N;46 59 19 E;39.619166666666665;46.98861111111111;1.9;oldstylepleistocene;;\N;0.0117;oldstylepleistocene;;\N;\N;Min age of Unit I - 157 years BP (C14). Max age for Unit V - 0.2-0.3 Ma (U-series et ESR).;Kura - Kartli;\N;Azerbaijan;Karabakh;Nagorno-Karabakh;\N;\N;Azokh: Azikh;2.36;\N;\N;\N;\N;\N;\N;\N;25424;Carnivora;Felidae;Felis;chaus;Eutheria;\N;Felinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;7396;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;\N;te;\N;\N;\N;\N;\N
27998;Azykh Cave: Unit I-V;39 37 09 N;46 59 19 E;39.619166666666665;46.98861111111111;1.9;oldstylepleistocene;;\N;0.0117;oldstylepleistocene;;\N;\N;Min age of Unit I - 157 years BP (C14). Max age for Unit V - 0.2-0.3 Ma (U-series et ESR).;Kura - Kartli;\N;Azerbaijan;Karabakh;Nagorno-Karabakh;\N;\N;Azokh: Azikh;2.36;\N;\N;\N;\N;\N;\N;\N;25315;Carnivora;Felidae;Panthera;pardus;Eutheria;\N;Felinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;53750;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;\N;te;\N;\N;\N;Felis pardus;\N
21050;Dmanisi;41 20 10 N;44 20 38 E;41.336111111111116;44.34388888888889;1.85;\N;Ar/Ar;\N;1.778;olduvai;\N;\N;Villafranchian: MNQ18;before Acheulian: E. hydruntinus: stone tools.1.81 Ma based on volcanic ash dating;\N;\N;Georgia;Tbilisi area;;\N;n;\N;2.00;\N;\N;\N;\N;\N;\N;\N;85723;Carnivora;Canidae;Canis;borjgali;Eutheria;;Caninae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
21050;Dmanisi;41 20 10 N;44 20 38 E;41.336111111111116;44.34388888888889;1.85;\N;Ar/Ar;\N;1.778;olduvai;\N;\N;Villafranchian: MNQ18;before Acheulian: E. hydruntinus: stone tools.1.81 Ma based on volcanic ash dating;\N;\N;Georgia;Tbilisi area;;\N;n;\N;2.00;\N;\N;\N;\N;\N;\N;\N;21196;Carnivora;Canidae;Vulpes;alopecoides;Eutheria;\N;Caninae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;11000;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;o;omnivore;meat;te;surficial;\N;\N;\N;\N
21050;Dmanisi;41 20 10 N;44 20 38 E;41.336111111111116;44.34388888888889;1.85;\N;Ar/Ar;\N;1.778;olduvai;\N;\N;Villafranchian: MNQ18;before Acheulian: E. hydruntinus: stone tools.1.81 Ma based on volcanic ash dating;\N;\N;Georgia;Tbilisi area;;\N;n;\N;2.00;\N;\N;\N;\N;\N;\N;\N;32418;Carnivora;Canidae;Xenocyon;lycaonoides;Eutheria;\N;;-;\N;\N;\N;Xenocyon lycaonoides;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;26000;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;surficial;cursorial;\N;Canis lycanoides:Lycaon lycaonoides:Lycoan lyconoides:Xenocyon lycaonoides;\N:\N:\N:\N
21050;Dmanisi;41 20 10 N;44 20 38 E;41.336111111111116;44.34388888888889;1.85;\N;Ar/Ar;\N;1.778;olduvai;\N;\N;Villafranchian: MNQ18;before Acheulian: E. hydruntinus: stone tools.1.81 Ma based on volcanic ash dating;\N;\N;Georgia;Tbilisi area;;\N;n;\N;2.00;\N;\N;\N;\N;\N;\N;\N;21199;Carnivora;Felidae;Acinonyx;pardinensis;Eutheria;\N;;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;50000;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;surficial;cursorial;\N;\N;\N
21050;Dmanisi;41 20 10 N;44 20 38 E;41.336111111111116;44.34388888888889;1.85;\N;Ar/Ar;\N;1.778;olduvai;\N;\N;Villafranchian: MNQ18;before Acheulian: E. hydruntinus: stone tools.1.81 Ma based on volcanic ash dating;\N;\N;Georgia;Tbilisi area;;\N;n;\N;2.00;\N;\N;\N;\N;\N;\N;\N;27364;Carnivora;Felidae;Homotherium;latidens;Eutheria;\N;Machairodontinae;-;\N;\N;\N;Homotherium crenatidens * from merge;\N;\N;;\N;\N;\N;\N;\N;1m-2m;175072;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;surficial;gen_quad;Possibly part of Homotherium crenatidens;Epimachairodus crenatidens:Homotherium crenatidens:Homotherium sainzelli:Machairodus crenatidens;* merged from species_id 21201:\N:\N:* merged from species_id 21201
21050;Dmanisi;41 20 10 N;44 20 38 E;41.336111111111116;44.34388888888889;1.85;\N;Ar/Ar;\N;1.778;olduvai;\N;\N;Villafranchian: MNQ18;before Acheulian: E. hydruntinus: stone tools.1.81 Ma based on volcanic ash dating;\N;\N;Georgia;Tbilisi area;;\N;n;\N;2.00;\N;\N;\N;\N;\N;\N;\N;21197;Carnivora;Felidae;Lynx;issiodorensis;Eutheria;\N;Felinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;30000;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;\N;\N;\N;Caracal issiodorensis:Lynx brevirostris;\N:\N
21050;Dmanisi;41 20 10 N;44 20 38 E;41.336111111111116;44.34388888888889;1.85;\N;Ar/Ar;\N;1.778;olduvai;\N;\N;Villafranchian: MNQ18;before Acheulian: E. hydruntinus: stone tools.1.81 Ma based on volcanic ash dating;\N;\N;Georgia;Tbilisi area;;\N;n;\N;2.00;\N;\N;\N;\N;\N;\N;\N;31819;Carnivora;Felidae;Megantereon;whitei;Eutheria;\N;Machairodontinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;76000;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;\N;te;\N;\N;\N;\N;\N
21050;Dmanisi;41 20 10 N;44 20 38 E;41.336111111111116;44.34388888888889;1.85;\N;Ar/Ar;\N;1.778;olduvai;\N;\N;Villafranchian: MNQ18;before Acheulian: E. hydruntinus: stone tools.1.81 Ma based on volcanic ash dating;\N;\N;Georgia;Tbilisi area;;\N;n;\N;2.00;\N;\N;\N;\N;\N;\N;\N;85724;Carnivora;Felidae;Panthera;onca;Eutheria;;Felinae;georgica;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
20357;Laetoli_10;3 30 0 S;35 0 0 E;-3.5;35;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.5-3.8;\N;\N;Tanzania;;;566;;\N;2.33;\N;\N;\N;\N;\N;\N;\N;21124;Carnivora;Canidae;Canis;brevirostris;Eutheria;\N;Caninae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;\N;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;surficial;\N;\N;Eucyon brevirostris;\N
20357;Laetoli_10;3 30 0 S;35 0 0 E;-3.5;35;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.5-3.8;\N;\N;Tanzania;;;566;;\N;2.33;\N;\N;\N;\N;\N;\N;\N;21127;Carnivora;Felidae;Homotherium;indet.;Eutheria;\N;Machairodontinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;n;n;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;surficial;cursorial;\N;Epimachairodus indet.;\N
20357;Laetoli_10;3 30 0 S;35 0 0 E;-3.5;35;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.5-3.8;\N;\N;Tanzania;;;566;;\N;2.33;\N;\N;\N;\N;\N;\N;\N;21121;Carnivora;Felidae;indet.;indet.;Eutheria;\N;Felinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;\N;\N;\N;\N;\N
20358;Laetoli_10W;3 30 0 S;35 0 0 E;-3.5;35;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.5-3.8;\N;\N;Tanzania;;;1090;;\N;1.57;\N;\N;\N;\N;\N;\N;\N;21124;Carnivora;Canidae;Canis;brevirostris;Eutheria;\N;Caninae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;\N;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;surficial;\N;\N;Eucyon brevirostris;\N
20358;Laetoli_10W;3 30 0 S;35 0 0 E;-3.5;35;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.5-3.8;\N;\N;Tanzania;;;1090;;\N;1.57;\N;\N;\N;\N;\N;\N;\N;21121;Carnivora;Felidae;indet.;indet.;Eutheria;\N;Felinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;\N;\N;\N;\N;\N
20358;Laetoli_10W;3 30 0 S;35 0 0 E;-3.5;35;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.5-3.8;\N;\N;Tanzania;;;1090;;\N;1.57;\N;\N;\N;\N;\N;\N;\N;25315;Carnivora;Felidae;Panthera;pardus;Eutheria;\N;Felinae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;53750;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;\N;te;\N;\N;\N;Felis pardus;\N
20359;Laetoli_11;3 30 0 S;35 0 0 E;-3.5;35;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.5-3.8;\N;\N;Tanzania;;;210;;\N;1.60;\N;\N;\N;\N;\N;\N;\N;21124;Carnivora;Canidae;Canis;brevirostris;Eutheria;\N;Caninae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;\N;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;surficial;\N;\N;Eucyon brevirostris;\N
20359;Laetoli_11;3 30 0 S;35 0 0 E;-3.5;35;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.5-3.8;\N;\N;Tanzania;;;210;;\N;1.60;\N;\N;\N;\N;\N;\N;\N;21127;Carnivora;Felidae;Homotherium;indet.;Eutheria;\N;Machairodontinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;n;n;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;surficial;cursorial;\N;Epimachairodus indet.;\N
20359;Laetoli_11;3 30 0 S;35 0 0 E;-3.5;35;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.5-3.8;\N;\N;Tanzania;;;210;;\N;1.60;\N;\N;\N;\N;\N;\N;\N;21121;Carnivora;Felidae;indet.;indet.;Eutheria;\N;Felinae;-;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;\N;\N;\N;\N;csp;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat_only;te;\N;\N;\N;\N;\N
20359;Laetoli_11;3 30 0 S;35 0 0 E;-3.5;35;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.5-3.8;\N;\N;Tanzania;;;210;;\N;1.60;\N;\N;\N;\N;\N;\N;\N;23853;Carnivora;Felidae;Panthera;gombaszoegensis;Eutheria;\N;Felinae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;1m-2m;126765;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;\N;te;\N;\N;\N;Felis gombaszoegensis;\N
20360;Laetoli_12;3 30 0 S;35 0 0 E;-3.5;35;3.8;\N;absolute;\N;3.5;\N;absolute;\N;;3.5-3.8;\N;\N;Tanzania;;;287;;\N;2.00;\N;\N;\N;\N;\N;\N;\N;21124;Carnivora;Canidae;Canis;brevirostris;Eutheria;\N;Caninae;-;\N;species id uncertain;\N;\N;\N;\N;;\N;\N;\N;\N;\N;10cm-1m;\N;\N;\N;cso;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;\N;;\N;\N;\N;\N;\N;a;carnivore;meat;te;surficial;\N;\N;Eucyon brevirostris;\N
