"","MDD_species","MDD_original_combination","pbdb_accepted_name","string_distance","match_notes","MDD_family","pbdb_family","MDD_author","MDD_year","MDD_authority_parentheses","pbdb_accepted_author_name","pbdb_accepted_author_year","pbdb_accepted_author_parentheses","accepted_match","MDD_species_id","MDD_syn_ID","MDD_root_name","MDD_order","MDD_genus","MDD_validity","MDD_actual_rank","MDD_continent","pbdb_accepted_no","pbdb_taxon_no"
"573","Ursus_arctos","Ursus_niger","Ursus_deningeri",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Ursidae","Ursidae","Goldfuss",1809,0,"Reichenau",1904,FALSE,FALSE,1005935,100050458,"niger","Carnivora","Ursus","synonym","species","Asia|Europe|North America",376909,376909
"574","Ursus_americanus","Euarctos_floridanus","Tremarctos_floridanus",4,"different spelling on genus (mdd synonyms, pbdb accepted)","Ursidae","Ursidae","Harper",1927,1,"Gidley",1928,TRUE,FALSE,1005934,100053837,"floridanus","Carnivora","Ursus","synonym","species","North America",44274,44274
"575","Ursus_arctos","Ursus_syriacus","Ursus_spelaeus",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Ursidae","Ursidae","Hemprich & Ehrenberg in Ehrenberg",1829,0,"Rosenmuller",1794,FALSE,FALSE,1005935,100006470,"syriacus","Carnivora","Ursus","synonym","species","Asia|Europe|North America",90654,90654
"576","Ursus_arctos","Ursus_pyrenaeus","Ursus_spelaeus",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Ursidae","Ursidae","C. F. Cuvier",1842,0,"Rosenmuller",1794,FALSE,FALSE,1005935,100033770,"pyrenaeus","Carnivora","Ursus","synonym","species","Asia|Europe|North America",90654,90654
"577","Ursus_maritimus","Ursus_polaris","Ursus_spelaeus",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Ursidae","Ursidae","G. K. Shaw",1792,0,"Rosenmuller",1794,FALSE,FALSE,1005936,100006601,"polaris","Carnivora","Ursus","synonym","species","Asia|Europe|North America",90654,90654
"578","Vulpes_corsac","Vulpes_corsac","Vulpes_praecorsac",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","Lesson",1842,0,"Kormos",1932,FALSE,FALSE,1005970,100034890,"corsac","Carnivora","Vulpes","synonym","species","Asia|Europe",376903,376903
"579","Vulpes_lagopus","Vulpes_moravicus","Vulpes_galaticus",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","Woldřich",1878,0,"Ginsburg",1998,FALSE,FALSE,1005972,100031873,"moravica","Carnivora","Vulpes","synonym","species","Asia|Europe|North America",433155,433155
"580","Vulpes_macrotis","Vulpes_muticus","Vulpes_galaticus",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","C. H. Merriam",1902,0,"Ginsburg",1998,FALSE,FALSE,1005973,100003934,"mutica","Carnivora","Vulpes","synonym","species","North America",433155,433155
"581","Vulpes_rueppellii","Vulpes_famelicus","Vulpes_galaticus",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","Loche",1858,0,"Ginsburg",1998,FALSE,FALSE,1005975,100048513,"famelica","Carnivora","Vulpes","synonym","species","Africa|Asia",433155,433155
"582","Vulpes_vulpes","Canis_argentatus","Canis_latidentatus",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","G. K. Shaw",1800,1,"Cope",1899,TRUE,FALSE,1005977,100031282,"argentata","Carnivora","Vulpes","synonym","species","Africa|Asia|Europe|North America",395717,395717
"583","Vulpes_vulpes","Canis_niloticus","Canis_ceylonicus",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","É. Geoffroy Saint-Hilaire",1803,1,"Shaw",1800,FALSE,FALSE,1005977,100003966,"nilotica","Carnivora","Vulpes","synonym","species","Africa|Asia|Europe|North America",476423,476423
"584","Vulpes_vulpes","Vulpes_himalaicus","Vulpes_galaticus",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","Lesson",1842,0,"Ginsburg",1998,FALSE,FALSE,1005977,100048699,"himalaica","Carnivora","Vulpes","synonym","species","Africa|Asia|Europe|North America",433155,433155
"585","Vulpes_vulpes","Vulpes_himalahicus","Vulpes_galaticus",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","Lesson",1847,0,"Ginsburg",1998,FALSE,FALSE,1005977,100050874,"himalahicus","Carnivora","Vulpes","synonym","species","Africa|Asia|Europe|North America",433155,433155
"586","Vulpes_vulpes","Vulpes_harrimani","Vulpes_hassani",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","C. H. Merriam",1900,0,"Geraads",2011,FALSE,FALSE,1005977,100004006,"harrimani","Carnivora","Vulpes","synonym","species","Africa|Asia|Europe|North America",475278,475278
"587","Leopardus_tigrinus","Felis_maragua","Felis_maximus",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Felidae","Felidae","G. Forster",1780,1,"Scott_Osborn",1890,FALSE,FALSE,1006003,100058676,"maragua","Carnivora","Leopardus","synonym","species","South America",333398,333398
"588","Martes_foina","Mustela_fogna","Mustela_ogygia",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Mustelidae","Mustelidae","E. A. W. von Zimmermann",1780,1,"Matthew",1901,FALSE,FALSE,1005820,100031946,"fogna","Carnivora","Martes","synonym","species","Asia|Europe",331004,331004
"589","Arctocephalus_forsteri","Otaria_forsteri","Otaria_fischeri",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Otariidae","Otariidae","Lesson",1828,1,"Gervais_Ameghino",1880,FALSE,FALSE,1005897,100006059,"forsteri","Carnivora","Arctocephalus","species","species","Oceania (Continent)",145480,145480
"590","Lycalopex_culpaeus","Canis_prichardi","Canis_michauxi",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Canidae","Canidae","Trouessart",1904,1,"Martin",1971,FALSE,FALSE,1005954,100031650,"prichardi","Carnivora","Lycalopex","synonym","species","South America",475373,475373
"591","Mustela_nivalis","Mustela_nivalis","Mustela_praenivalis",4,"different spelling on species epiteth (mdd synonyms, pbdb accepted)","Mustelidae","Mustelidae","Linnaeus",1766,0,"Kormos",1934,FALSE,FALSE,1005874,100005779,"nivalis","Carnivora","Mustela","species","species","Africa|Asia|Europe|North America",376897,376897
"592","Prionodon_linsang","Prionodon_gracilis","Smilodon_gracilis",4,"different spelling on genus (mdd synonyms, pbdb accepted)","Prionodontidae","Felidae","Horsfield",1823,0,"Cope",1880,TRUE,FALSE,1006025,100048564,"gracilis","Carnivora","Prionodon","synonym","species","Asia",51615,51615
"593","Leopardus_colocola","Felis_colocola","Leopardus_colocolo",1,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Felidae","Felidae","G. I. Molina",1782,1,"Molina",1782,TRUE,TRUE,1005993,100004293,"colocola","Carnivora","Leopardus","species","species","South America",224068,224068
"594","Macrogalidia_musschenbroekii","Paradoxurus_musschenbroekii","Macrogalidia_musschenbroeckii",1,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Viverridae","Viverridae","Schlegel",1877,1,"Schlegel",1879,TRUE,TRUE,1006096,100006752,"musschenbroekii","Carnivora","Macrogalidia","species","species","Asia",232052,232052
"595","Canis_lupus","Canis_lupus","Canis_rufus",2,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Linnaeus",1758,0,"Audubon_Bachman",1851,TRUE,FALSE,1005943,100003617,"lupus","Carnivora","Canis","species","species","Asia|Europe|North America",44879,44879
"596","Caracal_auratus","Felis_aurata","Caracal_aurata",2,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Felidae","Felidae","Temminck",1825,1,"Temminck",1827,TRUE,TRUE,1005980,100004116,"auratus","Carnivora","Caracal","species","species","Africa",224079,224079
"597","Felis_catus","Felis_catus","Felis_chaus",2,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Felidae","Felidae","Linnaeus",1758,0,"Schreber",1777,TRUE,FALSE,1005985,100004159,"catus","Carnivora","Felis","species","species",NA,224047,224047
"598","Felis_chaus","Felis_chaus","Felis_catus",2,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Felidae","Felidae","von Schreber",1777,0,"Linnaeus",1758,FALSE,FALSE,1005986,100004185,"chaus","Carnivora","Felis","species","species","Africa|Asia|Europe",104159,104159
"599","Lycalopex_grisea","Vulpes_griseus","Lycalopex_griseus",2,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","J. E. Gray",1837,1,"Gray",1837,TRUE,TRUE,1005956,100003789,"grisea","Carnivora","Lycalopex","species","species","South America",438263,438263
"600","Lycalopex_gymnocerca","Procyon_gymnocercus","Lycalopex_gymnocercus",2,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","G. Fischer",1814,1,"Fischer",1814,TRUE,TRUE,1005957,100003791,"gymnocerca","Carnivora","Lycalopex","species","species","South America",424455,424455
"601","Lycalopex_vetula","Canis_vetulus","Lycalopex_vetulus",2,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","P. W. Lund",1842,1,"Lund",1842,TRUE,TRUE,1005959,100003807,"vetula","Carnivora","Lycalopex","species","species","South America",438265,438265
"602","Mustela_lutreolina","Mustela_lutreolina","Mustela_lutreola",2,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","H. C. Robinson & O. Thomas",1917,0,"Linnaeus",1761,TRUE,FALSE,1005871,100005777,"lutreolina","Carnivora","Mustela","species","species","Asia",157455,157455
"603","Pagophilus_groenlandicus","Phoca_groenlandica","Pagophilus_groenlandica",2,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Phocidae","Phocidae","Erxleben",1777,1,"Erxleben",1777,TRUE,TRUE,1005924,100006171,"groenlandicus","Carnivora","Pagophilus","species","species","Europe|North America",104977,104977
"604","Panthera_onca","Felis_onca","Panthera_uncia",2,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Felidae","Felidae","Linnaeus",1758,1,"Schreber",1775,TRUE,FALSE,1006021,100004513,"onca","Carnivora","Panthera","species","species","North America|South America",224096,224096
"605","Panthera_uncia","Felis_uncia","Panthera_onca",2,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Felidae","Felidae","Boddaert",1772,1,"Linnaeus",1758,TRUE,FALSE,1006024,100004629,"uncia","Carnivora","Panthera","species","species","Asia",46524,46524
"606","Poecilictis_libyca","Mustela_libyca","Poecilictis_lybica",2,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Ehrenberg",1833,1,"Ehrenberg_Hemprich",1833,FALSE,TRUE,1005834,100005976,"libyca","Carnivora","Poecilictis","species","species","Africa",470052,470052
"607","Vulpes_cana","Vulpes_canus","Vulpes_chama",2,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Blanford",1877,0,"Smith",1833,TRUE,FALSE,1005968,100003904,"cana","Carnivora","Vulpes","species","species","Africa|Asia",235498,235498
"608","Vulpes_chama","Canis_chama","Vulpes_cana",2,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","A. Smith",1833,1,"Blanford",1877,TRUE,FALSE,1005969,100003906,"chama","Carnivora","Vulpes","species","species","Africa",433150,433150
"609","Canis_aureus","Canis_aureus","Canis_rufus",3,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Linnaeus",1758,0,"Audubon_Bachman",1851,TRUE,FALSE,1005939,100003485,"aureus","Carnivora","Canis","species","species","Asia|Europe",44879,44879
"610","Canis_aureus","Canis_aureus","Canis_feneus",3,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Linnaeus",1758,0,"Tedford_et-al",2009,FALSE,FALSE,1005939,100003485,"aureus","Carnivora","Canis","species","species","Asia|Europe",301915,301915
"611","Canis_aureus","Canis_aureus","Canis_lupus",3,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Linnaeus",1758,0,"Linnaeus",1758,FALSE,FALSE,1005939,100003485,"aureus","Carnivora","Canis","species","species","Asia|Europe",44860,44860
"612","Canis_aureus","Canis_aureus","Canis_adoxus",3,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Linnaeus",1758,0,"Martin",1971,FALSE,FALSE,1005939,100003485,"aureus","Carnivora","Canis","species","species","Asia|Europe",475374,475374
"613","Canis_lupus","Canis_lupus","Canis_aureus",3,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Linnaeus",1758,0,"Linnaeus",1758,TRUE,FALSE,1005943,100003617,"lupus","Carnivora","Canis","species","species","Asia|Europe|North America",104156,104156
"614","Canis_simensis","Canis_simensis","Canis_arnensis",3,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Rüppell",1840,0,"Del-Campana",1913,FALSE,FALSE,1005946,100003695,"simensis","Carnivora","Canis","species","species","Africa",370342,370342
"615","Genetta_fieldiana","Genetta_fieldiana","Genetta_felina",3,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Viverridae","Viverridae","Du Chaillu",1860,0,"Thunberg",1811,TRUE,FALSE,1006082,100006677,"fieldiana","Carnivora","Genetta","species","species","Africa",232015,232015
"616","Helogale_hirtula","Helogale_hirtula","Helogale_parvula",3,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Herpestidae","Herpestidae","O. Thomas",1904,0,"Sundevall",1847,TRUE,FALSE,1006065,100004772,"hirtula","Carnivora","Helogale","species","species","Africa",231464,231464
"617","Helogale_parvula","Herpestes_parvulus","Helogale_hirtula",3,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Herpestidae","Herpestidae","Sundevall",1847,1,"Thomas",1904,FALSE,FALSE,1006066,100004777,"parvula","Carnivora","Helogale","species","species","Africa",236849,236849
"618","Martes_foina","Mustela_foina","Martes_foxi",3,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","von Schreber",1776,1,"Hibbard_Riggs",1949,FALSE,FALSE,1005820,100031187,"foina","Carnivora","Martes","species","species","Asia|Europe",47916,47916
"619","Mustela_nigripes","Putorius_nigripes","Mustela_nudipes",3,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Audubon & Bachman",1851,1,"Lesson",1827,TRUE,FALSE,1005873,100005778,"nigripes","Carnivora","Mustela","species","species","North America",234307,234307
"620","Mustela_nudipes","Mustela_nudipes","Mustela_nigripes",3,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","A. G. Desmarest",1822,0,"Audubon_Bachman",1851,TRUE,FALSE,1005875,100005826,"nudipes","Carnivora","Mustela","species","species","Asia",48860,48860
"621","Nasua_narica","Viverra_narica","Nasua_nasua",3,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Procyonidae","Procyonidae","Linnaeus",1766,1,"Linnaeus",1766,TRUE,FALSE,1005887,100006268,"narica","Carnivora","Nasua","species","species","North America|South America",231411,231411
"622","Nasua_narica","Viverra_narica","Nasua_pronarica",3,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Procyonidae","Procyonidae","Linnaeus",1766,1,"Dalquest",1978,FALSE,FALSE,1005887,100006268,"narica","Carnivora","Nasua","species","species","North America|South America",49003,49003
"623","Nasua_nasua","Viverra_nasua","Nasua_narica",3,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Procyonidae","Procyonidae","Linnaeus",1766,1,"Linnaeus",1766,TRUE,FALSE,1005888,100006283,"nasua","Carnivora","Nasua","species","species","South America",232929,232929
"624","Nasua_olivacea","Nasua_olivacea","Nasuella_olivacea",3,"different spelling on genus (mdd accepted, pbdb accepted)","Procyonidae","Procyonidae","J. E. Gray",1865,0,"Gray",1864,TRUE,TRUE,1005889,100006325,"olivacea","Carnivora","Nasua","species","species","South America",237210,237210
"625","Neogale_macrodon","Lutreola_macrodon","Xenogale_microdon",3,"different spelling on genus,different spelling on species epiteth (mdd accepted, pbdb accepted)","Mustelidae","Herpestidae","Prentiss",1903,1,"Allen",1919,FALSE,FALSE,1005872,100005945,"macrodon","Carnivora","Neogale","species","species","North America",206188,206188
"626","Pusa_hispida","Phoca_hispida","Pusa_caspica",3,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Phocidae","Phocidae","von Schreber",1775,1,"Nilsson",1837,TRUE,FALSE,1005928,100006203,"hispida","Carnivora","Pusa","species","species","Asia|Europe|North America",80723,80723
"627","Pusa_hispida","Phoca_hispida","Phoca_hispida",3,"different spelling on genus (mdd accepted, pbdb accepted)","Phocidae","Phocidae","von Schreber",1775,1,"Schreber",1775,TRUE,TRUE,1005928,100006203,"hispida","Carnivora","Pusa","species","species","Asia|Europe|North America",105014,105014
"628","Spilogale_gracilis","Spilogale_gracilis","Stenogale_gracilis",3,"different spelling on genus (mdd accepted, pbdb accepted)","Mephitidae","NO_FAMILY_SPECIFIED","C. H. Merriam",1890,0,"Filhol",1877,TRUE,FALSE,1005810,100005198,"gracilis","Carnivora","Spilogale","species","species","North America",97822,97822
"629","Vulpes_bengalensis","Canis_bengalensis","Vulpes_beihaiensis",3,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","G. K. Shaw",1800,1,"Qiu_Tedford",1990,FALSE,FALSE,1005967,100003897,"bengalensis","Carnivora","Vulpes","species","species","Asia",433159,433159
"630","Arctocephalus_forsteri","Otaria_forsteri","Arctocephalus_fischeri",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Otariidae","Otariidae","Lesson",1828,1,"Gervais_Ameghino",1880,TRUE,FALSE,1005897,100006059,"forsteri","Carnivora","Arctocephalus","species","species","Oceania (Continent)",126933,126933
"631","Bassariscus_astutus","Bassaris_astuta","Bassariscus_antiquus",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Procyonidae","Procyonidae","H. Lichtenstein",1830,1,"Matthew_Cook",1909,TRUE,FALSE,1005885,100006245,"astutus","Carnivora","Bassariscus","species","species","North America",44453,44453
"632","Canis_aureus","Canis_aureus","Canis_culpaeus",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Linnaeus",1758,0,"Molina",1782,FALSE,FALSE,1005939,100003485,"aureus","Carnivora","Canis","species","species","Asia|Europe",475110,475110
"633","Canis_aureus","Canis_aureus","Canis_latrans",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Linnaeus",1758,0,"Say",1823,TRUE,FALSE,1005939,100003485,"aureus","Carnivora","Canis","species","species","Asia|Europe",44854,44854
"634","Canis_latrans","Canis_latrans","Canis_aureus",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Say in James",1823,0,"Linnaeus",1758,TRUE,FALSE,1005941,100003571,"latrans","Carnivora","Canis","species","species","North America",104156,104156
"635","Canis_lupaster","Canis_lupaster","Canis_lupus",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Hemprich & Ehrenberg in Ehrenberg",1833,0,"Linnaeus",1758,FALSE,FALSE,1005942,100003595,"lupaster","Carnivora","Canis","species","species","Africa",44860,44860
"636","Canis_lupus","Canis_lupus","Canis_culpaeus",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Linnaeus",1758,0,"Molina",1782,FALSE,FALSE,1005943,100003617,"lupus","Carnivora","Canis","species","species","Asia|Europe|North America",475110,475110
"637","Canis_lupus","Canis_lupus","Canis_feneus",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Linnaeus",1758,0,"Tedford_et-al",2009,FALSE,FALSE,1005943,100003617,"lupus","Carnivora","Canis","species","species","Asia|Europe|North America",301915,301915
"638","Canis_lupus","Canis_lupus","Canis_cipio",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Linnaeus",1758,0,"Crusafont-Pairo",1950,FALSE,FALSE,1005943,100003617,"lupus","Carnivora","Canis","species","species","Asia|Europe|North America",433186,433186
"639","Canis_lupus","Canis_lupus","Canis_lupaster",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Linnaeus",1758,0,"Hemprich_Ehrenberg",1832,FALSE,FALSE,1005943,100003617,"lupus","Carnivora","Canis","species","species","Asia|Europe|North America",471380,471380
"640","Canis_lupus","Canis_lupus","Canis_vetulus",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Linnaeus",1758,0,"Lund",1842,FALSE,FALSE,1005943,100003617,"lupus","Carnivora","Canis","species","species","Asia|Europe|North America",475050,475050
"641","Canis_lupus","Canis_lupus","Canis_adoxus",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Linnaeus",1758,0,"Martin",1971,FALSE,FALSE,1005943,100003617,"lupus","Carnivora","Canis","species","species","Asia|Europe|North America",475374,475374
"642","Canis_lycaon","Canis_lycaon","Canis_cana",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","von Schreber",1775,0,"Blanford",1877,FALSE,FALSE,1005944,100003689,"lycaon","Carnivora","Canis","species","species","North America",476477,476477
"643","Canis_simensis","Canis_simensis","Canis_tarijensis",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Rüppell",1840,0,"Ameghino",1902,TRUE,FALSE,1005946,100003695,"simensis","Carnivora","Canis","species","species","Africa",475477,475477
"644","Canis_simensis","Canis_simensis","Canis_senezensis",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Rüppell",1840,0,"Martin",1971,FALSE,FALSE,1005946,100003695,"simensis","Carnivora","Canis","species","species","Africa",475375,475375
"645","Caracal_caracal","Felis_caracal","Caracal_serval",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Felidae","Felidae","von Schreber",1776,1,"Schreber",1776,TRUE,FALSE,1005981,100004125,"caracal","Carnivora","Caracal","species","species","Africa|Asia",224081,224081
"646","Cerdocyon_thous","Canis_thous","Cerdocyon_texanus",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Canidae","Canidae","Linnaeus",1766,1,"Tedford_et-al",2009,FALSE,FALSE,1005947,100003701,"thous","Carnivora","Cerdocyon","species","species","South America",300806,300806
"647","Eira_barbara","Mustela_barbara","Galera_barbara",4,"different spelling on genus (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","Linnaeus",1758,1,"Browne",1789,FALSE,TRUE,1005815,100005246,"barbara","Carnivora","Eira","species","species","North America|South America",233625,233625
"648","Felis_catus","Felis_catus","Felis_maximus",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Felidae","Felidae","Linnaeus",1758,0,"Scott_Osborn",1890,FALSE,FALSE,1005985,100004159,"catus","Carnivora","Felis","species","species",NA,333398,333398
"649","Felis_catus","Felis_catus","Meles_taxus",4,"different spelling on genus,different spelling on species epiteth (mdd accepted, pbdb accepted)","Felidae","Mustelidae","Linnaeus",1758,0,"Boddaert",1785,FALSE,FALSE,1005985,100004159,"catus","Carnivora","Felis","species","species",NA,365930,365930
"650","Felis_lybica","Felis_lybica","Felis_prisca",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Felidae","Felidae","G. Forster",1780,0,"Kaup",1833,FALSE,FALSE,1005987,100004202,"lybica","Carnivora","Felis","species","species","Africa|Asia|Europe",348649,348649
"651","Genetta_angolensis","Genetta_angolensis","Genetta_senegalensis",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Viverridae","Viverridae","du Bocage",1882,0,"Fischer",1829,TRUE,FALSE,1006076,100006667,"angolensis","Carnivora","Genetta","species","species","Africa",232094,232094
"652","Genetta_bourloni","Genetta_bourloni","Genetta_bettoni",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Viverridae","Viverridae","Gaubert",2003,0,"Thomas",1902,TRUE,FALSE,1006077,100006669,"bourloni","Carnivora","Genetta","species","species","Africa",500164,500164
"653","Genetta_felina","Viverra_felina","Genetta_servalina",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Viverridae","Viverridae","Thunberg",1811,1,"Pucheran",1855,FALSE,FALSE,1006079,100006672,"felina","Carnivora","Genetta","species","species","Africa",236582,236582
"654","Genetta_felina","Viverra_felina","Genetta_pardina",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Viverridae","Viverridae","Thunberg",1811,1,"Geoffroy",1832,FALSE,FALSE,1006079,100006672,"felina","Carnivora","Genetta","species","species","Africa",232093,232093
"655","Genetta_felina","Viverra_felina","Genetta_tigrina",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Viverridae","Viverridae","Thunberg",1811,1,"Schreber",1776,TRUE,FALSE,1006079,100006672,"felina","Carnivora","Genetta","species","species","Africa",232091,232091
"656","Genetta_felina","Viverra_felina","Lontra_felina",4,"different spelling on genus (mdd accepted, pbdb accepted)","Viverridae","Mustelidae","Thunberg",1811,1,"Molina",1782,TRUE,FALSE,1006079,100006672,"felina","Carnivora","Genetta","species","species","Africa",233318,233318
"657","Genetta_pardina","Genetta_pardina","Genetta_felina",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Viverridae","Viverridae","I. Geoffroy Saint-Hilaire",1832,0,"Thunberg",1811,TRUE,FALSE,1006083,100006724,"pardina","Carnivora","Genetta","species","species","Africa",232015,232015
"658","Genetta_pardina","Genetta_pardina","Genetta_tigrina",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Viverridae","Viverridae","I. Geoffroy Saint-Hilaire",1832,0,"Schreber",1776,TRUE,FALSE,1006083,100006724,"pardina","Carnivora","Genetta","species","species","Africa",232091,232091
"659","Genetta_poensis","Genetta_poensis","Genetta_angolensis",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Viverridae","Viverridae","G. R. Waterhouse",1838,0,"Bocage",1882,FALSE,FALSE,1006085,100006730,"poensis","Carnivora","Genetta","species","species","Africa",438208,438208
"660","Genetta_servalina","Genetta_servalina","Genetta_felina",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Viverridae","Viverridae","Pucheran",1855,0,"Thunberg",1811,TRUE,FALSE,1006086,100006732,"servalina","Carnivora","Genetta","species","species","Africa",232015,232015
"661","Genetta_tigrina","Viverra_tigrina","Genetta_felina",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Viverridae","Viverridae","von Schreber",1776,1,"Thunberg",1811,TRUE,FALSE,1006088,100006741,"tigrina","Carnivora","Genetta","species","species","Africa",232015,232015
"662","Genetta_tigrina","Viverra_tigrina","Genetta_pardina",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Viverridae","Viverridae","von Schreber",1776,1,"Geoffroy",1832,FALSE,FALSE,1006088,100006741,"tigrina","Carnivora","Genetta","species","species","Africa",232093,232093
"663","Leopardus_fasciatus","Felis_fasciatus","Leopardus_braccatus",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Felidae","Felidae","Larrañaga",1923,1,"Cope",1889,FALSE,FALSE,1006000,100004297,"fasciatus","Carnivora","Leopardus","species","species","South America",251952,251952
"664","Lontra_felina","Mustela_felina","Genetta_felina",4,"different spelling on genus (mdd accepted, pbdb accepted)","Mustelidae","Viverridae","G. I. Molina",1782,1,"Thunberg",1811,TRUE,FALSE,1005845,100005376,"felina","Carnivora","Lontra","species","species","South America",232015,232015
"665","Lontra_felina","Mustela_felina","Lontra_weiri",4,"different spelling on species epiteth (mdd accepted, pbdb accepted)","Mustelidae","Mustelidae","G. I. Molina",1782,1,"Prassack",2016,FALSE,FALSE,1005845,100005376,"felina","Carnivora","Lontra","species","species","South America",361723,361723
