"pbdb_flags","pbdb_taxon_no","pbdb_taxon_rank","pbdb_taxon_name","pbdb_taxon_attr","pbdb_difference","pbdb_accepted_no","pbdb_accepted_rank","pbdb_accepted_name","pbdb_parent_name","pbdb_immpar_name","pbdb_phylum","pbdb_class","pbdb_order","pbdb_family","pbdb_genus","pbdb_taxon_author_parentheses","pbdb_taxon_author_name","pbdb_taxon_author_year","pbdb_accepted_author_parentheses","pbdb_accepted_author_name","pbdb_accepted_author_year","pbdb_alternative_synonym","pbdb_genus_difference"
NA,72021,"species","Aivukus_cedrosensis","Repenning and Tedford 1977",NA,72021,"species","Aivukus_cedrosensis","Aivukus",NA,"Chordata","Mammalia","Carnivora","Odobenidae","Aivukus",FALSE,"Repenning_Tedford","1977",FALSE,"Repenning_Tedford","1977","Aivukus_cedrosensis",FALSE
NA,81868,"species","Pseudotaria_muramotoi","Kohno 2006",NA,81868,"species","Pseudotaria_muramotoi","Pseudotaria",NA,"Chordata","Mammalia","Carnivora","Odobenidae","Pseudotaria",FALSE,"Kohno","2006",FALSE,"Kohno","2006","Pseudotaria_muramotoi",FALSE
NA,72004,"species","Kamtschatarctos_sinelnikovae","Dubrovo 1981",NA,72004,"species","Kamtschatarctos_sinelnikovae","Kamtschatarctos",NA,"Chordata","Mammalia","Carnivora","Odobenidae","Kamtschatarctos",FALSE,"Dubrovo","1981",FALSE,"Dubrovo","1981","Kamtschatarctos_sinelnikovae",FALSE
NA,71875,"species","Imagotaria_downsi","Mitchell 1968",NA,71875,"species","Imagotaria_downsi","Imagotaria",NA,"Chordata","Mammalia","Carnivora","Odobenidae","Imagotaria",FALSE,"Mitchell","1968",FALSE,"Mitchell","1968","Imagotaria_downsi",FALSE
NA,71986,"species","Prototaria_primigena","(Takeyama and Ozawa 1984)",NA,71986,"species","Prototaria_primigena","Prototaria",NA,"Chordata","Mammalia","Carnivora","Odobenidae","Prototaria",TRUE,"Takeyama_Ozawa","1984",TRUE,"Takeyama_Ozawa","1984","Prototaria_primigena",FALSE
"V",71987,"species","Neotherium_primigenum","(Takeyama and Ozawa 1984)","recombined as",71986,"species","Prototaria_primigena","Prototaria",NA,"Chordata","Mammalia","Carnivora","Odobenidae","Prototaria",TRUE,"Takeyama_Ozawa","1984",TRUE,"Takeyama_Ozawa","1984","Prototaria_primigena",FALSE
"V",255580,"species","Prototaria_primigenia","(Takeyama and Ozawa 1984)","misspelling of",71986,"species","Prototaria_primigena","Prototaria",NA,"Chordata","Mammalia","Carnivora","Odobenidae","Prototaria",TRUE,"Takeyama_Ozawa","1984",TRUE,"Takeyama_Ozawa","1984","Prototaria_primigena",FALSE
NA,72191,"species","Prototaria_planicephala","Kohno 1994",NA,72191,"species","Prototaria_planicephala","Prototaria",NA,"Chordata","Mammalia","Carnivora","Odobenidae","Prototaria",FALSE,"Kohno","1994",FALSE,"Kohno","1994","Prototaria_planicephala",FALSE
NA,71857,"species","Dusignathus_santacruzensis","Kellogg 1927",NA,71857,"species","Dusignathus_santacruzensis","Dusignathus",NA,"Chordata","Mammalia","Carnivora","Odobenidae","Dusignathus",FALSE,"Kellogg","1927",FALSE,"Kellogg","1927","Dusignathus_santacruzensis",FALSE
NA,71858,"species","Dusignathus_seftoni","Deméré 1994",NA,71858,"species","Dusignathus_seftoni","Dusignathus",NA,"Chordata","Mammalia","Carnivora","Odobenidae","Dusignathus",FALSE,"Demere","1994",FALSE,"Demere","1994","Dusignathus_seftoni",FALSE
NA,72010,"species","Gomphotaria_pugnax","Barnes and Raschke 1991",NA,72010,"species","Gomphotaria_pugnax","Gomphotaria",NA,"Chordata","Mammalia","Carnivora","Odobenidae","Gomphotaria",FALSE,"Barnes_Raschke","1991",FALSE,"Barnes_Raschke","1991","Gomphotaria_pugnax",FALSE
NA,104973,"species","Proterozetes_ulysses","Barnes et al. 2006",NA,104973,"species","Proterozetes_ulysses","Proterozetes",NA,"Chordata","Mammalia","Carnivora","Otariidae","Proterozetes",FALSE,"Barnes_et-al","2006",FALSE,"Barnes_et-al","2006","Proterozetes_ulysses",FALSE
NA,72013,"species","Thalassoleon_mexicanus","Repenning and Tedford 1977",NA,72013,"species","Thalassoleon_mexicanus","Thalassoleon",NA,"Chordata","Mammalia","Carnivora","Otariidae","Thalassoleon",FALSE,"Repenning_Tedford","1977",FALSE,"Repenning_Tedford","1977","Thalassoleon_mexicanus",FALSE
NA,96086,"species","Thalassoleon_inouei","Kohno 1992",NA,96086,"species","Thalassoleon_inouei","Thalassoleon",NA,"Chordata","Mammalia","Carnivora","Otariidae","Thalassoleon",FALSE,"Kohno","1992",FALSE,"Kohno","1992","Thalassoleon_inouei",FALSE
NA,72014,"species","Thalassoleon_macnallyae","Repenning and Tedford 1977",NA,72014,"species","Thalassoleon_macnallyae","Thalassoleon",NA,"Chordata","Mammalia","Carnivora","Otariidae","Thalassoleon",FALSE,"Repenning_Tedford","1977",FALSE,"Repenning_Tedford","1977","Thalassoleon_macnallyae",FALSE
NA,72016,"species","Neophoca_palatina","King 1983",NA,72016,"species","Neophoca_palatina","Neophoca",NA,"Chordata","Mammalia","Carnivora","Otariidae","Neophoca",FALSE,"King","1983",FALSE,"King","1983","Neophoca_palatina",FALSE
NA,71852,"species","Neophoca_cinerea","(Peron 1816)",NA,98721,"species","Neophoca_cinerea","Neophoca",NA,"Chordata","Mammalia","Carnivora","Otariidae","Neophoca",TRUE,"Peron","1816",TRUE,"Peron","1816","Neophoca_cinerea",FALSE
"V",98721,"species","Otaria_cinerea","(Peron 1816)","recombined as",98721,"species","Neophoca_cinerea","Neophoca",NA,"Chordata","Mammalia","Carnivora","Otariidae","Neophoca",TRUE,"Peron","1816",TRUE,"Peron","1816","Neophoca_cinerea",FALSE
"V",98722,"species","Arctocephalus_cinerea","(Peron 1816)","recombined as",98721,"species","Neophoca_cinerea","Neophoca",NA,"Chordata","Mammalia","Carnivora","Otariidae","Neophoca",TRUE,"Peron","1816",TRUE,"Peron","1816","Neophoca_cinerea",FALSE
"V",103873,"species","Arctocephalus_cinereus","(Peron 1816)","recombined as",98721,"species","Neophoca_cinerea","Neophoca",NA,"Chordata","Mammalia","Carnivora","Otariidae","Neophoca",TRUE,"Peron","1816",TRUE,"Peron","1816","Neophoca_cinerea",FALSE
"V",134389,"species","Eumetopias_cinerea","(Peron 1816)","recombined as",98721,"species","Neophoca_cinerea","Neophoca",NA,"Chordata","Mammalia","Carnivora","Otariidae","Neophoca",TRUE,"Peron","1816",TRUE,"Peron","1816","Neophoca_cinerea",FALSE
NA,98713,"species","Arctocephalus_lobatus","(Gray 1828)","subjective synonym of",98721,"species","Neophoca_cinerea","Neophoca",NA,"Chordata","Mammalia","Carnivora","Otariidae","Neophoca",TRUE,"Gray","1828",TRUE,"Peron","1816","Neophoca_cinerea",FALSE
"V",103877,"species","Neophoca_lobatus","(Gray 1828)","subjective synonym of",98721,"species","Neophoca_cinerea","Neophoca",NA,"Chordata","Mammalia","Carnivora","Otariidae","Neophoca",TRUE,"Gray","1828",TRUE,"Peron","1816","Neophoca_cinerea",FALSE
"V",126931,"species","Zalophus_lobatus","(Gray 1828)","subjective synonym of",98721,"species","Neophoca_cinerea","Neophoca",NA,"Chordata","Mammalia","Carnivora","Otariidae","Neophoca",TRUE,"Gray","1828",TRUE,"Peron","1816","Neophoca_cinerea",FALSE
"V",146913,"species","Eumetopias_(Zalophus)_lobatus","(Gray 1828)","subjective synonym of",98721,"species","Neophoca_cinerea","Neophoca",NA,"Chordata","Mammalia","Carnivora","Otariidae","Neophoca",TRUE,"Gray","1828",TRUE,"Peron","1816","Neophoca_cinerea",FALSE
"V",348032,"species","Neophoca_lobata","(Gray 1828)","subjective synonym of",98721,"species","Neophoca_cinerea","Neophoca",NA,"Chordata","Mammalia","Carnivora","Otariidae","Neophoca",TRUE,"Gray","1828",TRUE,"Peron","1816","Neophoca_cinerea",FALSE
NA,348030,"species","Otaria_albicollis","Péron 1816","subjective synonym of",98721,"species","Neophoca_cinerea","Neophoca",NA,"Chordata","Mammalia","Carnivora","Otariidae","Neophoca",FALSE,"Peron","1816",TRUE,"Peron","1816","Neophoca_cinerea",FALSE
"V",71849,"species","Arctocephalus_australis","(Quoy and Gaimard 1830)","subjective synonym of",98721,"species","Neophoca_cinerea","Neophoca",NA,"Chordata","Mammalia","Carnivora","Otariidae","Neophoca",TRUE,"Quoy_Gaimard","1830",TRUE,"Peron","1816","Neophoca_cinerea",FALSE
NA,98723,"species","Otaria_australis","(Quoy and Gaimard 1830)","subjective synonym of",98721,"species","Neophoca_cinerea","Neophoca",NA,"Chordata","Mammalia","Carnivora","Otariidae","Neophoca",TRUE,"Quoy_Gaimard","1830",TRUE,"Peron","1816","Neophoca_cinerea",FALSE
"V",146935,"species","Arctocephalus_(Arctocephalus)_australis","(Quoy and Gaimard 1830)","subjective synonym of",98721,"species","Neophoca_cinerea","Neophoca",NA,"Chordata","Mammalia","Carnivora","Otariidae","Neophoca",TRUE,"Quoy_Gaimard","1830",TRUE,"Peron","1816","Neophoca_cinerea",FALSE
NA,126928,"species","Arctocephalus_williamsi","(McCoy 1877)","subjective synonym of",98721,"species","Neophoca_cinerea","Neophoca",NA,"Chordata","Mammalia","Carnivora","Otariidae","Neophoca",TRUE,"Mccoy","1877",TRUE,"Peron","1816","Neophoca_cinerea",FALSE
"V",126930,"species","Zalophus_williamsi","(McCoy 1877)","subjective synonym of",98721,"species","Neophoca_cinerea","Neophoca",NA,"Chordata","Mammalia","Carnivora","Otariidae","Neophoca",TRUE,"Mccoy","1877",TRUE,"Peron","1816","Neophoca_cinerea",FALSE
NA,145480,"species","Otaria_fischeri","Gervais and Ameghino 1880",NA,145480,"species","Otaria_fischeri","Otaria",NA,"Chordata","Mammalia","Carnivora","Otariidae","Otaria",FALSE,"Gervais_Ameghino","1880",FALSE,"Gervais_Ameghino","1880","Otaria_fischeri",FALSE
NA,72200,"species","Otaria_byronia","(Blainville 1820)",NA,72200,"species","Otaria_byronia","Otaria",NA,"Chordata","Mammalia","Carnivora","Otariidae","Otaria",TRUE,"Blainville","1820",TRUE,"Blainville","1820","Otaria_byronia",FALSE
"V",126926,"species","Eumetopias_byronia","(Blainville 1820)","recombined as",72200,"species","Otaria_byronia","Otaria",NA,"Chordata","Mammalia","Carnivora","Otariidae","Otaria",TRUE,"Blainville","1820",TRUE,"Blainville","1820","Otaria_byronia",FALSE
"V",148543,"species","Otaria_byroni","(Blainville 1820)","misspelling of",72200,"species","Otaria_byronia","Otaria",NA,"Chordata","Mammalia","Carnivora","Otariidae","Otaria",TRUE,"Blainville","1820",TRUE,"Blainville","1820","Otaria_byronia",FALSE
NA,148542,"species","Otaria_flavescens","Shaw 1800","subjective synonym of",72200,"species","Otaria_byronia","Otaria",NA,"Chordata","Mammalia","Carnivora","Otariidae","Otaria",FALSE,"Shaw","1800",TRUE,"Blainville","1820","Otaria_byronia",FALSE
NA,492876,"species","Arctocephalus_grayii","Scott 1873",NA,492876,"species","Arctocephalus_grayii","Arctocephalus",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",FALSE,"Scott","1873",FALSE,"Scott","1873","Arctocephalus_grayii",FALSE
"V",104993,"species","Arctocephalus_delalandii","(Gray 1859)","recombined as",104993,"species","Halarctus_delalandii","Arctocephalus","Halarctos","Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Gray","1859",TRUE,"Gray","1859","Arctocephalus_delalandii",TRUE
NA,104994,"species","Halarctus_delalandii","(Gray 1859)",NA,104993,"species","Halarctus_delalandii","Arctocephalus","Halarctos","Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Gray","1859",TRUE,"Gray","1859","Arctocephalus_delalandii",TRUE
NA,71845,"species","Arctocephalus_tropicalis","(Gray 1872)",NA,71845,"species","Arctocephalus_tropicalis","Arctocephalus",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Gray","1872",TRUE,"Gray","1872","Arctocephalus_tropicalis",FALSE
NA,71850,"species","Arctocephalus_galapagoensis","Heller 1904",NA,71850,"species","Arctocephalus_galapagoensis","Arctocephalus",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",FALSE,"Heller","1904",FALSE,"Heller","1904","Arctocephalus_galapagoensis",FALSE
NA,71847,"species","Arctocephalus_philippii","(Peters 1866)",NA,103880,"species","Arctocephalus_philippii","Arctocephalus",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Peters","1866",TRUE,"Peters","1866","Arctocephalus_philippii",FALSE
"V",103880,"species","Otaria_(Arctophoca)_philippii","(Peters 1866)","obsolete variant of",103880,"species","Arctocephalus_philippii","Arctocephalus",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Peters","1866",TRUE,"Peters","1866","Arctocephalus_philippii",FALSE
"V",103881,"species","Arctophoca_philippii","(Peters 1866)","recombined as",103880,"species","Arctocephalus_philippii","Arctocephalus",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Peters","1866",TRUE,"Peters","1866","Arctocephalus_philippii",FALSE
NA,205147,"species","Arctocephalus_tasmanica","Scott and Lord 1926",NA,205147,"species","Arctocephalus_tasmanica","Arctocephalus",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",FALSE,"Scott_Lord","1926",FALSE,"Scott_Lord","1926","Arctocephalus_tasmanica",FALSE
NA,71846,"species","Arctocephalus_townsendi","(Merriam 1897)",NA,71846,"species","Arctocephalus_townsendi","Arctocephalus",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Merriam","1897",TRUE,"Merriam","1897","Arctocephalus_townsendi",FALSE
"V",146965,"species","Arctocephalus_(Arctocephalus)_townsendi","(Merriam 1897)","recombined as",71846,"species","Arctocephalus_townsendi","Arctocephalus",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Merriam","1897",TRUE,"Merriam","1897","Arctocephalus_townsendi",FALSE
"V",146932,"species","Callorhinus_kurilensis","(Jordan and Clark 1899)","recombined as",146932,"species","Arctocephalus_(Callotaria)_kurilensis","Arctocephalus (Callotaria)",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Jordan_Clark","1899",TRUE,"Jordan_Clark","1899","Arctocephalus_(Callotaria)_kurilensis",FALSE
NA,146933,"species","Arctocephalus_(Callotaria)_kurilensis","(Jordan and Clark 1899)",NA,146932,"species","Arctocephalus_(Callotaria)_kurilensis","Arctocephalus (Callotaria)",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Jordan_Clark","1899",TRUE,"Jordan_Clark","1899","Arctocephalus_(Callotaria)_kurilensis",FALSE
"V",146928,"species","Callorhinus_alascanus","(Jordan and Clark 1899)","recombined as",146928,"species","Arctocephalus_(Callotaria)_alaskanus","Arctocephalus (Callotaria)",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Jordan_Clark","1899",TRUE,"Jordan_Clark","1899","Arctocephalus_(Callotaria)_alaskanus",FALSE
NA,146930,"species","Arctocephalus_(Callotaria)_alaskanus","(Jordan and Clark 1899)",NA,146928,"species","Arctocephalus_(Callotaria)_alaskanus","Arctocephalus (Callotaria)",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Jordan_Clark","1899",TRUE,"Jordan_Clark","1899","Arctocephalus_(Callotaria)_alaskanus",FALSE
"V",348028,"species","Phoca_australis","(Zimmermann 1783)","recombined as",348028,"species","Arctocephalus_australis","Arctocephalus",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Zimmermann","1783",TRUE,"Zimmermann","1783","Arctocephalus_australis",FALSE
"V",348029,"species","Arctophoca_australis","(Zimmermann 1783)","recombined as",348028,"species","Arctocephalus_australis","Arctocephalus",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Zimmermann","1783",TRUE,"Zimmermann","1783","Arctocephalus_australis",FALSE
NA,348493,"species","Arctocephalus_australis","(Zimmermann 1783)",NA,348028,"species","Arctocephalus_australis","Arctocephalus",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Zimmermann","1783",TRUE,"Zimmermann","1783","Arctocephalus_australis",FALSE
"V",348741,"species","Gypsophoca_tropicalis","(Gray 1872)","subjective synonym of",348028,"species","Arctocephalus_australis","Arctocephalus",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Gray","1872",TRUE,"Zimmermann","1783","Arctocephalus_australis",FALSE
NA,364690,"species","Arctophoca_tropicalis","(Gray 1872)","subjective synonym of",348028,"species","Arctocephalus_australis","Arctocephalus",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Gray","1872",TRUE,"Zimmermann","1783","Arctocephalus_australis",FALSE
NA,119925,"species","Gypsophoca_subtropicalus","Gray 1873","invalid subgroup of",348028,"species","Arctocephalus_australis","Arctocephalus australis","Arctophoca tropicalis","Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",FALSE,"Gray","1873",TRUE,"Zimmermann","1783","Arctocephalus_australis",FALSE
NA,103875,"species","Arctocephalus_nivosus","Gray 1868",NA,103875,"species","Arctocephalus_nivosus","Arctocephalus",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",FALSE,"Gray","1868",FALSE,"Gray","1868","Arctocephalus_nivosus",FALSE
NA,348031,"species","Arctocephalus_forsteri","Wood Jones 1922",NA,348031,"species","Arctocephalus_forsteri","Arctocephalus",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",FALSE,"Wood-Jones","1922",FALSE,"Wood-Jones","1922","Arctocephalus_forsteri",FALSE
NA,348031,"species","Arctocephalus_forsteri","Wood Jones 1922",NA,348031,"species","Arctocephalus_forsteri","Arctocephalus",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",FALSE,"Wood-Jones","1922",TRUE,"Lesson","1828","Arctocephalus_forsteri",FALSE
"V",134393,"species","Arctocephalus_philippi","Peters 1866","misspelling of",134393,"species","Arctocephalus_philippii","Arctocephalus",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",FALSE,"Peters","1866",TRUE,"Peters","1866","Arctocephalus_philippii",FALSE
NA,146979,"species","Arctocephalus_elegans","Peters 1875",NA,146979,"species","Arctocephalus_elegans","Arctocephalus",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",FALSE,"Peters","1875",FALSE,"Peters","1875","Arctocephalus_elegans",FALSE
"V",148550,"species","Arctocephalus_gracilis","(Nehring 1887)","recombined as",148550,"species","Arctocephalus_(Arctocephalus)_gracilis","Arctocephalus (Arctocephalus)",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Nehring","1887",TRUE,"Nehring","1887","Arctocephalus_(Arctocephalus)_gracilis",FALSE
NA,148551,"species","Arctocephalus_(Arctocephalus)_gracilis","(Nehring 1887)",NA,148550,"species","Arctocephalus_(Arctocephalus)_gracilis","Arctocephalus (Arctocephalus)",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Nehring","1887",TRUE,"Nehring","1887","Arctocephalus_(Arctocephalus)_gracilis",FALSE
"V",146939,"species","Arctocephalus_brachydactyla","(Philippi 1892)","recombined as",146939,"species","Arctocephalus_(Arctocephalus)_brachydactyla","Arctocephalus (Arctocephalus)",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Philippi","1892",TRUE,"Philippi","1892","Arctocephalus_(Arctocephalus)_brachydactyla",FALSE
NA,146945,"species","Arctocephalus_(Arctocephalus)_brachydactyla","(Philippi 1892)",NA,146939,"species","Arctocephalus_(Arctocephalus)_brachydactyla","Arctocephalus (Arctocephalus)",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Philippi","1892",TRUE,"Philippi","1892","Arctocephalus_(Arctocephalus)_brachydactyla",FALSE
"V",146940,"species","Arctocephalus_leucostoma","(Philippi 1892)","recombined as",146940,"species","Arctocephalus_(Arctocephalus)_leucostoma","Arctocephalus (Arctocephalus)",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Philippi","1892",TRUE,"Philippi","1892","Arctocephalus_(Arctocephalus)_leucostoma",FALSE
NA,146941,"species","Arctocephalus_(Arctocephalus)_leucostoma","(Philippi 1892)",NA,146940,"species","Arctocephalus_(Arctocephalus)_leucostoma","Arctocephalus (Arctocephalus)",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Philippi","1892",TRUE,"Philippi","1892","Arctocephalus_(Arctocephalus)_leucostoma",FALSE
"V",146938,"species","Arctocephalus_argentata","(Philippi 1892)","recombined as",146938,"species","Arctocephalus_(Arctocephalus)_argentata","Arctocephalus (Arctocephalus)",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Philippi","1892",TRUE,"Philippi","1892","Arctocephalus_(Arctocephalus)_argentata",FALSE
NA,146942,"species","Arctocephalus_(Arctocephalus)_argentata","(Philippi 1892)",NA,146938,"species","Arctocephalus_(Arctocephalus)_argentata","Arctocephalus (Arctocephalus)",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Philippi","1892",TRUE,"Philippi","1892","Arctocephalus_(Arctocephalus)_argentata",FALSE
"V",98719,"species","Phoca_falklandica","(Shaw 1800)","recombined as",98719,"species","Arctocephalus_falklandicus","Arctocephalus",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Shaw","1800",TRUE,"Shaw","1800","Arctocephalus_falklandicus",FALSE
"V",98720,"species","Arctocephalus_falklandica","(Shaw 1800)","recombined as",98719,"species","Arctocephalus_falklandicus","Arctocephalus",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Shaw","1800",TRUE,"Shaw","1800","Arctocephalus_falklandicus",FALSE
NA,103874,"species","Arctocephalus_falklandicus","(Shaw 1800)",NA,98719,"species","Arctocephalus_falklandicus","Arctocephalus",NA,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus",TRUE,"Shaw","1800",TRUE,"Shaw","1800","Arctocephalus_falklandicus",FALSE
