"SIDNUM","SUBCLASSORSUPERORDER","ORDER","SUBORDERORSUPERFAMILY","FAMILY","SUBFAMILY","GENUS","SPECIES","MIN_AGE","MAX_AGE","now_accepted_name","now_accepted_rank","now_continent"
86090,"Eutheria","Carnivora","Caniformia","Amphicyonidae","Amphicyoninae","Amphicyon","carnutense",17.2,19.5,"Amphicyon_carnutense","species","Europe"
24473,"Eutheria","Carnivora","Caniformia","Amphicyonidae","Amphicyoninae","Amphicyon","lactorensis",14.2,17.2,"Amphicyon_lactorensis","species","Europe"
24493,"Eutheria","Carnivora","indet.","Ursidae","Hemicyoninae","Plithocyon","antunesi",14.2,17.2,"Plithocyon_antunesi","species","Europe"
24503,"Eutheria","Carnivora","indet.","indet.","indet.","Palaeogale","praehyaenoides",19.5,21.7,"Palaeogale_praehyaenoides","species","Europe"
24514,"Eutheria","Carnivora","Feliformia","Hyaenidae","indet.","Protictitherium","llopisi",8.9,11.2,"Protictitherium_llopisi","species","Europe"
24521,"Eutheria","Carnivora","indet.","Stenoplesictidae","indet.","Stenogale","aurelianensis",17.2,19.5,"Stenogale_aurelianensis","species","Europe"
25794,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Sabadellictis","indet.",5.3,7.1,"Sabadellictis","genus","Europe"
34249,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Grivamephitis","meini",11.2,12.85,"Grivamephitis_meini","species","Europe"
24742,"Eutheria","Carnivora","indet.","Ursidae","Hemicyoninae","Hemicyon","hurzeleri",18.35,19.5,"Hemicyon_hurzeleri","species","Europe"
24911,"Eutheria","Carnivora","Caniformia","Amphicyonidae","indet.","Aktaucyon","brachifacialis",14.2,17.2,"Aktaucyon_brachifacialis","species","Asia"
24912,"Eutheria","Carnivora","indet.","Ursidae","Hemicyoninae","Phoberocyon","akhmetievi",14.2,17.2,"Phoberocyon_akhmetievi","species","Asia"
24972,"Eutheria","Carnivora","Caniformia","Amphicyonidae","Amphicyoninae","Amphicyon","cooperi",16.4,19.5,"Amphicyon_cooperi","species","Asia"
22266,"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Vulpes","corsac",0.013,0.78,"Vulpes_corsac","species","Europe | Asia"
32354,"Eutheria","Carnivora","indet.","Percrocutidae","indet.","Percrocuta","leakeyi",9.5365,11.056,"Percrocuta_leakeyi","species","Africa"
32649,"Eutheria","Carnivora","indet.","Herpestidae","indet.","Galerella","indet.",2.58,11.056,"Galerella","genus","Africa"
85598,"Eutheria","Carnivora","indet.","Herpestidae","indet.","Ichneumia","indet.",0.13,11.056,"Ichneumia","genus","Africa"
25080,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Rhodanictis","indet.",11.2,14.2,"Rhodanictis","genus","Europe"
25193,"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Lynx","lynx",0,2.58,"Lynx_lynx","species","Europe | Asia"
25161,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Mustela","nivalis",0,1.9,"Mustela_nivalis","species","Europe | Asia"
32917,"Eutheria","Carnivora","Feliformia","Hyaenidae","Hyaeninae","Crocuta","spelaea",0.01,1.9,"Crocuta_spelaea","species","Europe | Asia"
25198,"Eutheria","Carnivora","indet.","Ursidae","indet.","Ursus","spelaeus",0,1.9,"Ursus_spelaeus","species","Europe | Asia"
25199,"Eutheria","Carnivora","indet.","Ursidae","indet.","Ursus","arctos",0,1.9,"Ursus_arctos","species","Europe | Asia"
25084,"Eutheria","Carnivora","Caniformia","Ailuridae","indet.","indet.","indet.",11.2,14.2,"indet.","family","Europe"
25319,"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Felis","silvestris",0,2.58,"Felis_silvestris","species","Europe | Africa | Asia"
25241,"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Cuon","alpinus",0.014,0.379,"Cuon_alpinus","species","Europe"
25242,"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Vulpes","lagopus",0,1.9,"Vulpes_lagopus","species","Europe"
25243,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Gulo","gulo",0,0.3,"Gulo_gulo","species","Europe"
25271,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Mustela","erminea",0,0.781,"Mustela_erminea","species","Europe | Asia"
25224,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Martes","martes",0,2.58,"Martes_martes","species","Europe | Asia"
25446,"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Canis","lupus",0,0.115,"Canis_lupus","species","Europe | Asia"
25444,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Mustela","eversmanni",0,0.781,"Mustela_eversmanni","species","Asia | Europe"
25449,"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Cuon","alpinus",0,1.9,"Cuon_alpinus","species","Asia | Europe"
25451,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Mustela","sibirica",0,0.774,"Mustela_sibirica","species","Asia | Europe"
29573,"Eutheria","Carnivora","Feliformia","Hyaenidae","Hyaeninae","Crocuta","ultima",0.001,1.9,"Crocuta_ultima","species","Asia"
29818,"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Panthera","microtis",0.0117,1.2,"Panthera_microtis","species","Asia"
29999,"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Vulpes","vulpes",0.017,0.018,"Vulpes_vulpes","species","Asia"
25377,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Vormela","peregusna",0,1.981,"Vormela_peregusna","species","Asia"
25454,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Lutra","lutra",0,1.29585,"Lutra_lutra","species","Asia | Europe"
25514,"Eutheria","Carnivora","indet.","Ursidae","indet.","Ursus","rossicus",0.0117,0.174,"Ursus_rossicus","species","Europe | Asia"
25064,"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Cuon","alpinus",0.0117,1.9,"Cuon_alpinus","species","Europe | Asia"
22781,"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Canis","aureus",0,2.19,"Canis_aureus","species","Asia | Africa | Europe"
25424,"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Felis","chaus",0.0117,1.9,"Felis_chaus","species","Asia | Europe"
25374,"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Canis","lupus",0.053,0.125,"Canis_lupus","species","Asia"
25376,"Eutheria","Carnivora","indet.","Ursidae","indet.","Ursus","arctos",0.053,0.78,"Ursus_arctos","species","Asia"
31018,"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Felis","lybica",0,5.333,"Felis_lybica","species","Asia | Africa"
31187,"Eutheria","Carnivora","Pinnipedia","Phocidae","indet.","Pristiphoca","vetusta",11.2,14.2,"Pristiphoca_vetusta","species","Europe"
25410,"Eutheria","Carnivora","Feliformia","Viverridae","indet.","Lophocyon","carpathicus",11.2,12.85,"Lophocyon_carpathicus","species","Europe"
25448,"Eutheria","Carnivora","Caniformia","Canidae","indet.","Nyctereutes","procyonoides",0,0.774,"Nyctereutes_procyonoides","species","Europe | Asia"
25453,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Martes","flavigula",0,1.29585,"Martes_flavigula","species","Europe | Asia"
34133,"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Prionailurus","bengalensis",0,1.9,"Prionailurus_bengalensis","species","Europe | Asia"
25452,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Martes","zibellina",0,0.0425,"Martes_zibellina","species","Europe"
25542,"Eutheria","Carnivora","indet.","Ursidae","indet.","Ursus","minimus",1.9,2.5,"Ursus_minimus","species","Europe"
25545,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Baranogale","indet.",1.9,2.5,"Baranogale","genus","Europe"
25702,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Baranogale","balkanica",1.9,2.5,"Baranogale_balkanica","species","Europe"
25557,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Mustela","nivalis",0,0.125,"Mustela_nivalis","species","Europe"
30994,"Eutheria","Carnivora","indet.","Ursidae","indet.","Ursus","arctos",0.04,0.04,"Ursus_arctos","species","Europe"
30995,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Mustela","putorius",0.04,0.04,"Mustela_putorius","species","Europe"
25614,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Meles","hollitzeri",0.583,0.621,"Meles_hollitzeri","species","Europe"
25314,"Eutheria","Carnivora","indet.","Ursidae","indet.","Ursus","rossicus",0.018,0.019,"Ursus_rossicus","species","Europe"
25667,"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Canis","tamanensis",0.774,1.9,"Canis_tamanensis","species","Europe"
25672,"Eutheria","Carnivora","indet.","Ursidae","indet.","Ursus","thibetanus",0.014,1.677,"Ursus_thibetanus","species","Europe | Asia"
25676,"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Felis","catus",0,0.0351,"Felis_catus","species","Europe | Asia"
25677,"Eutheria","Carnivora","Caniformia","Canidae","Caninae","Cuon","indet.",0.01,1.9,"Cuon","genus","Europe | Asia"
30239,"Eutheria","Carnivora","indet.","Amphicynodontidae","indet.","Amphicynodon","teilhardi",23.03,33.9,"Amphicynodon_teilhardi","species","Asia"
32671,"Eutheria","Carnivora","indet.","Stenoplesictidae","indet.","Asiavorator","altidens",23.03,33.9,"Asiavorator_altidens","species","Asia"
30218,"Eutheria","Carnivora","indet.","Nimravidae","Nimravinae","Nimravus","mongoliensis",8,41.266666666667,"Nimravus_mongoliensis","species","Asia"
30305,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Amphicticeps","indet.",24,31.5,"Amphicticeps","genus","Asia"
32677,"Eutheria","Carnivora","indet.","Stenoplesictidae","indet.","Shandgolictis","elegans",20.44,33.9,"Shandgolictis_elegans","species","Asia"
30306,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Amphicticeps","shackelfordi",23.03,33.9,"Amphicticeps_shackelfordi","species","Asia"
25688,"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Lynx","pardinus",0.03,1.778,"Lynx_pardinus","species","Europe"
86328,"Eutheria","Carnivora","Feliformia","Felidae","Felinae","Panthera","leo",0.374,0.379,"Panthera_leo","species","Europe"
25750,"Eutheria","Carnivora","Feliformia","Hyaenidae","Hyaeninae","Crocuta","indet.",0.218,0.255,"Crocuta","genus","Europe"
25752,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Mustela","indet.",0.218,0.255,"Mustela","genus","Europe"
25754,"Eutheria","Carnivora","Feliformia","Hyaenidae","Hyaeninae","Crocuta","indet.",0.13,0.374,"Crocuta","genus","Europe"
25756,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Mustela","indet.",0.13,0.374,"Mustela","genus","Europe"
25773,"Eutheria","Carnivora","Caniformia","Amphicyonidae","Amphicyoninae","Ysengrinia","ginsburgi",14.2,16.4,"Ysengrinia_ginsburgi","species","Africa"
25774,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Namibictis","senuti",14.2,16.4,"Namibictis_senuti","species","Africa"
25775,"Eutheria","Carnivora","indet.","Stenoplesictidae","indet.","Africanictis","meini",14.2,16.4,"Africanictis_meini","species","Africa"
25777,"Eutheria","Carnivora","Feliformia","Felidae","indet.","Diamantofelis","ferox",14.2,16.4,"Diamantofelis_ferox","species","Africa"
29345,"Eutheria","Carnivora","Feliformia","Viverridae","indet.","Orangictis","gariepensis",14.2,16.4,"Orangictis_gariepensis","species","Africa"
29346,"Eutheria","Carnivora","indet.","Stenoplesictidae","indet.","Africanictis","hyaenoides",14.2,16.4,"Africanictis_hyaenoides","species","Africa"
29347,"Eutheria","Carnivora","Feliformia","Felidae","indet.","Namafelis","minor",14.2,16.4,"Namafelis_minor","species","Africa"
29443,"Eutheria","Carnivora","indet.","indet.","indet.","indet.","indet.",14.2,15.3,"indet.","order","Europe"
86839,"Eutheria","Carnivora","indet.","Mephitidae","indet.","Promephitis","majori",7.1,7.6,"Promephitis_majori","species","Europe"
33785,"Eutheria","Carnivora","Caniformia","Mustelidae","Lutrinae","Sivaonyx","indet.",5,5.3,"Sivaonyx","genus","Africa"
33787,"Eutheria","Carnivora","Feliformia","Felidae","Machairodontinae","Dinofelis","indet.",5,5.3,"Dinofelis","genus","Africa"
33788,"Eutheria","Carnivora","Feliformia","Felidae","Machairodontinae","Dinofelis","indet.",5,5.3,"Dinofelis","genus","Africa"
33789,"Eutheria","Carnivora","Feliformia","Viverridae","indet.","indet.","indet.",5,5.3,"indet.","family","Africa"
25874,"Eutheria","Carnivora","indet.","Herpestidae","indet.","Herpestides","afarensis",8.5,8.5,"Herpestides_afarensis","species","Africa"
26640,"Eutheria","Carnivora","indet.","Miacidae","indet.","Miacis","latouri",55.79,55.96,"Miacis_latouri","species","Europe"
26163,"Eutheria","Carnivora","Caniformia","Amphicyonidae","indet.","Cynodictis","minor",23.03,28.465,"Cynodictis_minor","species","Asia"
27412,"Eutheria","Carnivora","Caniformia","Ailuridae","indet.","Amphictis","minor",23.03,28.465,"Amphictis_minor","species","Asia"
26041,"Eutheria","Carnivora","indet.","Miacidae","indet.","Miacis","invictus",33.9,48.63,"Miacis_invictus","species","Asia"
26222,"Eutheria","Carnivora","Pinnipedia","Phocidae","indet.","Halichoerus","grypus",0,0.0117,"Halichoerus_grypus","species","Europe"
26225,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Enhydra","hispida",0,0.0117,"Enhydra_hispida","species","Europe"
26364,"Eutheria","Carnivora","Caniformia","Amphicyonidae","indet.","Cynodictis","indet.",28.82,61.6,"Cynodictis","genus","Europe | Asia"
26421,"Eutheria","Carnivora","indet.","Miacidae","indet.","Miacis","exilis",36.65,37.39,"Miacis_exilis","species","Europe"
27089,"Eutheria","Carnivora","indet.","Ursidae","Hemicyoninae","Cephalogale","geoffroyi",23,23.26,"Cephalogale_geoffroyi","species","Europe"
27090,"Eutheria","Carnivora","Caniformia","Mustelidae","indet.","Bathygale","julieni",23,23.26,"Bathygale_julieni","species","Europe"
27091,"Eutheria","Carnivora","Musteloidea","Procyonidae","indet.","Plesictis","bransatensis",23,23.26,"Plesictis_bransatensis","species","Europe"
27093,"Eutheria","Carnivora","Caniformia","Ailuridae","indet.","Amphictis","borbonica",23,23.26,"Amphictis_borbonica","species","Europe"
