"MDD_syn_ID","SIDNUM","MDD_species","MDD_root_name","MDD_original_combination","now_accepted_name","string_distance","match_notes","MDD_family","FAMILY","MDD_continent","now_continent","MIN_AGE","MAX_AGE","MDD_species_id","MDD_author","MDD_year","MDD_authority_parentheses","SUBCLASSORSUPERORDER","ORDER","SUBORDERORSUPERFAMILY","SUBFAMILY","GENUS","SPECIES","now_accepted_rank","accepted_match"
100032177,20509,"Mustela_eversmanii","robusta","Mustela_robusta","Dinocrocuta_robusta",0,"exact match (mdd root, now accepted)","Mustelidae","Percrocutidae","Asia|Europe","Europe",8.9,11.2,1005864,"Newton",1894,0,"Eutheria","Carnivora","indet.","indet.","Dinocrocuta","robusta","species",FALSE
100030721,20126,"Mustela_eversmanii","robusta","Lutreola_robusta","Thalassictis_robusta",0,"exact match (mdd root, now accepted)","Mustelidae","Hyaenidae","Asia|Europe","Europe | Asia",5.3,11.2,1005864,"Mottl",1937,1,"Eutheria","Carnivora","Feliformia","indet.","Thalassictis","robusta","species",FALSE
100030721,20509,"Mustela_eversmanii","robusta","Lutreola_robusta","Dinocrocuta_robusta",0,"exact match (mdd root, now accepted)","Mustelidae","Percrocutidae","Asia|Europe","Europe",8.9,11.2,1005864,"Mottl",1937,1,"Eutheria","Carnivora","indet.","indet.","Dinocrocuta","robusta","species",FALSE
100006766,20126,"Paguma_larvata","robusta","Paradoxurus_robustus","Thalassictis_robusta",0,"exact match (mdd root, now accepted)","Viverridae","Hyaenidae","Asia","Europe | Asia",5.3,11.2,1006099,"G. S. Miller",1906,1,"Eutheria","Carnivora","Feliformia","indet.","Thalassictis","robusta","species",FALSE
100006766,20509,"Paguma_larvata","robusta","Paradoxurus_robustus","Dinocrocuta_robusta",0,"exact match (mdd root, now accepted)","Viverridae","Percrocutidae","Asia","Europe",8.9,11.2,1006099,"G. S. Miller",1906,1,"Eutheria","Carnivora","indet.","indet.","Dinocrocuta","robusta","species",FALSE
100006005,20126,"Taxidea_taxus","robusta","Taxidea_robusta","Thalassictis_robusta",0,"exact match (mdd root, now accepted)","Mustelidae","Hyaenidae","North America","Europe | Asia",5.3,11.2,1005880,"Hay",1921,0,"Eutheria","Carnivora","Feliformia","indet.","Thalassictis","robusta","species",FALSE
100006005,20509,"Taxidea_taxus","robusta","Taxidea_robusta","Dinocrocuta_robusta",0,"exact match (mdd root, now accepted)","Mustelidae","Percrocutidae","North America","Europe",8.9,11.2,1005880,"Hay",1921,0,"Eutheria","Carnivora","indet.","indet.","Dinocrocuta","robusta","species",FALSE
100004770,20126,"Dologale_dybowskii","robusta","Helogale_hirtula_robusta","Thalassictis_robusta",0,"exact match (mdd root, now accepted)","Herpestidae","Hyaenidae","Africa","Europe | Asia",5.3,11.2,1006064,"J. A. Allen",1924,1,"Eutheria","Carnivora","Feliformia","indet.","Thalassictis","robusta","species",FALSE
100004770,20509,"Dologale_dybowskii","robusta","Helogale_hirtula_robusta","Dinocrocuta_robusta",0,"exact match (mdd root, now accepted)","Herpestidae","Percrocutidae","Africa","Europe",8.9,11.2,1006064,"J. A. Allen",1924,1,"Eutheria","Carnivora","indet.","indet.","Dinocrocuta","robusta","species",FALSE
100032789,20126,"Mustela_eversmanii","robusta","Mustela_eversmanni_robusta","Thalassictis_robusta",0,"exact match (mdd root, now accepted)","Mustelidae","Hyaenidae","Asia|Europe","Europe | Asia",5.3,11.2,1005864,"Éhik",1927,0,"Eutheria","Carnivora","Feliformia","indet.","Thalassictis","robusta","species",FALSE
100032789,20509,"Mustela_eversmanii","robusta","Mustela_eversmanni_robusta","Dinocrocuta_robusta",0,"exact match (mdd root, now accepted)","Mustelidae","Percrocutidae","Asia|Europe","Europe",8.9,11.2,1005864,"Éhik",1927,0,"Eutheria","Carnivora","indet.","indet.","Dinocrocuta","robusta","species",FALSE
100053075,20126,"Mustela_eversmanii","robusta","Mustela_putorius_robusta","Thalassictis_robusta",0,"exact match (mdd root, now accepted)","Mustelidae","Hyaenidae","Asia|Europe","Europe | Asia",5.3,11.2,1005864,"Kurtén",1968,0,"Eutheria","Carnivora","Feliformia","indet.","Thalassictis","robusta","species",FALSE
100053075,20509,"Mustela_eversmanii","robusta","Mustela_putorius_robusta","Dinocrocuta_robusta",0,"exact match (mdd root, now accepted)","Mustelidae","Percrocutidae","Asia|Europe","Europe",8.9,11.2,1005864,"Kurtén",1968,0,"Eutheria","Carnivora","indet.","indet.","Dinocrocuta","robusta","species",FALSE
100039790,20126,"Paguma_larvata","robusta","Paguma_larvata_robusta","Thalassictis_robusta",0,"exact match (mdd root, now accepted)","Viverridae","Hyaenidae","Asia","Europe | Asia",5.3,11.2,1006099,"Wozencraft",2005,0,"Eutheria","Carnivora","Feliformia","indet.","Thalassictis","robusta","species",FALSE
100039790,20509,"Paguma_larvata","robusta","Paguma_larvata_robusta","Dinocrocuta_robusta",0,"exact match (mdd root, now accepted)","Viverridae","Percrocutidae","Asia","Europe",8.9,11.2,1006099,"Wozencraft",2005,0,"Eutheria","Carnivora","indet.","indet.","Dinocrocuta","robusta","species",FALSE
100005783,20079,"Mustela_nivalis","minuta","Putorius_minutus","Palaeogale_minuta",0,"exact match (mdd root, now accepted)","Mustelidae","indet.","Africa|Asia|Europe|North America","Europe",16.4,21.7,1005874,"A. Pomel",1853,1,"Eutheria","Carnivora","indet.","indet.","Palaeogale","minuta","species",FALSE
100031877,20079,"Mustela_nivalis","minuta","Foetorius_minutus","Palaeogale_minuta",0,"exact match (mdd root, now accepted)","Mustelidae","indet.","Africa|Asia|Europe|North America","Europe",16.4,21.7,1005874,"Woldřich",1884,1,"Eutheria","Carnivora","indet.","indet.","Palaeogale","minuta","species",FALSE
100028688,20051,"Mustela_nivalis","pusilla","Foetorius_pusillus","Grivamephitis_pusilla",0,"exact match (mdd root, now accepted)","Mustelidae","Mustelidae","Africa|Asia|Europe|North America","Europe",11.2,17.2,1005874,"Fatio",1869,1,"Eutheria","Carnivora","Caniformia","indet.","Grivamephitis","pusilla","species",FALSE
100005850,20051,"Mustela_richardsonii","pusilla","Mustela_pusilla","Grivamephitis_pusilla",0,"exact match (mdd root, now accepted)","Mustelidae","Mustelidae","North America","Europe",11.2,17.2,1006533,"De Kay",1842,0,"Eutheria","Carnivora","Caniformia","indet.","Grivamephitis","pusilla","species",FALSE
100006287,20051,"Nasua_nasua","pusilla","Nasua_pusillus","Grivamephitis_pusilla",0,"exact match (mdd root, now accepted)","Procyonidae","Mustelidae","South America","Europe",11.2,17.2,1005888,"É. Geoffroy Saint-Hilaire",1803,0,"Eutheria","Carnivora","Caniformia","indet.","Grivamephitis","pusilla","species",FALSE
100059493,20051,"Nasua_nasua","pusilla","Nasua_pusilla","Grivamephitis_pusilla",0,"exact match (mdd root, now accepted)","Procyonidae","Mustelidae","South America","Europe",11.2,17.2,1005888,"Muirhead",1819,0,"Eutheria","Carnivora","Caniformia","indet.","Grivamephitis","pusilla","species",FALSE
100003990,20051,"Vulpes_vulpes","pusilla","Vulpes_pusillus","Grivamephitis_pusilla",0,"exact match (mdd root, now accepted)","Canidae","Mustelidae","Africa|Asia|Europe|North America","Europe",11.2,17.2,1005977,"E. Blyth",1855,0,"Eutheria","Carnivora","Caniformia","indet.","Grivamephitis","pusilla","species",FALSE
100053495,20051,"Vulpes_vulpes","pusilla","Vulpes_pusilla","Grivamephitis_pusilla",0,"exact match (mdd root, now accepted)","Canidae","Mustelidae","Africa|Asia|Europe|North America","Europe",11.2,17.2,1005977,"J. E. Gray",1869,0,"Eutheria","Carnivora","Caniformia","indet.","Grivamephitis","pusilla","species",FALSE
100039471,20051,"Vulpes_vulpes","pusilla","Vulpes_vulpes_pusilla","Grivamephitis_pusilla",0,"exact match (mdd root, now accepted)","Canidae","Mustelidae","Africa|Asia|Europe|North America","Europe",11.2,17.2,1005977,"Wozencraft",2005,0,"Eutheria","Carnivora","Caniformia","indet.","Grivamephitis","pusilla","species",FALSE
100005818,86862,"Mustela_nivalis","hungarica","Mustela_hungarica","Eomellivora_hungarica",0,"exact match (mdd root, now accepted)","Mustelidae","Mustelidae","Africa|Asia|Europe|North America","Europe",5.3,7.6,1005874,"Vásárhelyi",1942,0,"Eutheria","Carnivora","Caniformia","Eomellivorini","Eomellivora","hungarica","species",FALSE
100005724,86862,"Mustela_eversmanii","hungarica","Mustela_eversmanni_hungarica","Eomellivora_hungarica",0,"exact match (mdd root, now accepted)","Mustelidae","Mustelidae","Asia|Europe","Europe",5.3,7.6,1005864,"Éhik",1928,0,"Eutheria","Carnivora","Caniformia","Eomellivorini","Eomellivora","hungarica","species",FALSE
100039166,86862,"Mustela_eversmanii","hungarica","Mustela_eversmanii_hungarica","Eomellivora_hungarica",0,"exact match (mdd root, now accepted)","Mustelidae","Mustelidae","Asia|Europe","Europe",5.3,7.6,1005864,"Wozencraft",2005,0,"Eutheria","Carnivora","Caniformia","Eomellivorini","Eomellivora","hungarica","species",FALSE
100005769,86862,"Mustela_lutreola","hungarica","Mustela_lutreola_hungarica","Eomellivora_hungarica",0,"exact match (mdd root, now accepted)","Mustelidae","Mustelidae","Europe","Europe",5.3,7.6,1005870,"Éhik",1932,0,"Eutheria","Carnivora","Caniformia","Eomellivorini","Eomellivora","hungarica","species",FALSE
100030658,23310,"Mustela_putorius","antiqua","Mustela_antiqua","Amphictis_antiqua",0,"exact match (mdd root, now accepted)","Mustelidae","Ailuridae","Africa|Europe","Europe",17.2,21.7,1005876,"H. von Meyer",1832,0,"Eutheria","Carnivora","Caniformia","indet.","Amphictis","antiqua","species",FALSE
100032249,23310,"Panthera_pardus","antiqua","Felis_antiqua","Amphictis_antiqua",0,"exact match (mdd root, now accepted)","Felidae","Ailuridae","Africa|Asia|Europe","Europe",17.2,21.7,1006022,"G. Cuvier",1835,1,"Eutheria","Carnivora","Caniformia","indet.","Amphictis","antiqua","species",FALSE
100039418,23310,"Lycalopex_gymnocerca","antiqua","Lycalopex_gymnocercus_antiquus","Amphictis_antiqua",0,"exact match (mdd root, now accepted)","Canidae","Ailuridae","South America","Europe",17.2,21.7,1005957,"Wozencraft",2005,0,"Eutheria","Carnivora","Caniformia","indet.","Amphictis","antiqua","species",FALSE
100043068,23310,"Lycalopex_gymnocerca","antiqua","Pseudalopex_gymnocercus_antiquus","Amphictis_antiqua",0,"exact match (mdd root, now accepted)","Canidae","Ailuridae","South America","Europe",17.2,21.7,1005957,"D. E. Wilson & Mittermeier",2009,1,"Eutheria","Carnivora","Caniformia","indet.","Amphictis","antiqua","species",FALSE
100005946,23310,"Neogale_macrodon","antiqua","Lutreola_vison_antiquus","Amphictis_antiqua",0,"exact match (mdd root, now accepted)","Mustelidae","Ailuridae","North America","Europe",17.2,21.7,1005872,"Loomis",1911,1,"Eutheria","Carnivora","Caniformia","indet.","Amphictis","antiqua","species",FALSE
100054962,23310,"Panthera_onca","antiqua","Pardotigris_onca_antiqua","Amphictis_antiqua",0,"exact match (mdd root, now accepted)","Felidae","Ailuridae","North America|South America","Europe",17.2,21.7,1006021,"M. Kretzoi",1929,1,"Eutheria","Carnivora","Caniformia","indet.","Amphictis","antiqua","species",FALSE
100059233,23310,"Panthera_pardus","antiqua","Felis_pardus_antiqua","Amphictis_antiqua",0,"exact match (mdd root, now accepted)","Felidae","Ailuridae","Africa|Asia|Europe","Europe",17.2,21.7,1006022,"Trouessart",1904,1,"Eutheria","Carnivora","Caniformia","indet.","Amphictis","antiqua","species",FALSE
100054956,23310,"Panthera_pardus","antiqua","Panthera_pardus_antiqua","Amphictis_antiqua",0,"exact match (mdd root, now accepted)","Felidae","Ailuridae","Africa|Asia|Europe","Europe",17.2,21.7,1006022,"M. Kretzoi",1929,0,"Eutheria","Carnivora","Caniformia","indet.","Amphictis","antiqua","species",FALSE
100006297,80422,"Nasua_nasua","socialis","Nasua_socialis","Daphoenus_socialis",0,"exact match (mdd root, now accepted)","Procyonidae","Amphicyonidae","South America","Americas",19.09,22.2,1005888,"zu Wied-Neuwied",1826,0,"Eutheria","Carnivora","Caniformia","Daphoeninae","Daphoenus","socialis","species",FALSE
100006297,30999,"Nasua_nasua","socialis","Nasua_socialis","Ictiocyon_socialis",0,"exact match (mdd root, now accepted)","Procyonidae","Amphicyonidae","South America","Europe | Asia",16.4,21.483,1005888,"zu Wied-Neuwied",1826,0,"Eutheria","Carnivora","Caniformia","indet.","Ictiocyon","socialis","species",FALSE
100028757,80422,"Nasua_nasua","socialis","Nasua_socialis","Daphoenus_socialis",0,"exact match (mdd root, now accepted)","Procyonidae","Amphicyonidae","South America","Americas",19.09,22.2,1005888,"J. B. Fischer",1829,0,"Eutheria","Carnivora","Caniformia","Daphoeninae","Daphoenus","socialis","species",FALSE
100028757,30999,"Nasua_nasua","socialis","Nasua_socialis","Ictiocyon_socialis",0,"exact match (mdd root, now accepted)","Procyonidae","Amphicyonidae","South America","Europe | Asia",16.4,21.483,1005888,"J. B. Fischer",1829,0,"Eutheria","Carnivora","Caniformia","indet.","Ictiocyon","socialis","species",FALSE
100004525,80164,"Panthera_onca","palustris","Felis_palustris","Vulpavus_palustris",0,"exact match (mdd root, now accepted)","Felidae","Miacidae","North America|South America","Americas",48.64,51.91,1006021,"F. Ameghino",1888,1,"Eutheria","Carnivora","indet.","indet.","Vulpavus","palustris","species",FALSE
100004525,23159,"Panthera_onca","palustris","Felis_palustris","Plesictis_palustris",0,"exact match (mdd root, now accepted)","Felidae","Procyonidae","North America|South America","Europe",19.5,23,1006021,"F. Ameghino",1888,1,"Eutheria","Carnivora","Musteloidea","indet.","Plesictis","palustris","species",FALSE
100054960,80164,"Panthera_onca","palustris","Pardotigris_palustris","Vulpavus_palustris",0,"exact match (mdd root, now accepted)","Felidae","Miacidae","North America|South America","Americas",48.64,51.91,1006021,"M. Kretzoi",1929,1,"Eutheria","Carnivora","indet.","indet.","Vulpavus","palustris","species",FALSE
100054960,23159,"Panthera_onca","palustris","Pardotigris_palustris","Plesictis_palustris",0,"exact match (mdd root, now accepted)","Felidae","Procyonidae","North America|South America","Europe",19.5,23,1006021,"M. Kretzoi",1929,1,"Eutheria","Carnivora","Musteloidea","indet.","Plesictis","palustris","species",FALSE
100004937,80164,"Urva_auropunctata","palustris","Herpestes_palustris","Vulpavus_palustris",0,"exact match (mdd root, now accepted)","Herpestidae","Miacidae","Asia","Americas",48.64,51.91,1006050,"Ghose",1965,1,"Eutheria","Carnivora","indet.","indet.","Vulpavus","palustris","species",FALSE
100004937,23159,"Urva_auropunctata","palustris","Herpestes_palustris","Plesictis_palustris",0,"exact match (mdd root, now accepted)","Herpestidae","Procyonidae","Asia","Europe",19.5,23,1006050,"Ghose",1965,1,"Eutheria","Carnivora","Musteloidea","indet.","Plesictis","palustris","species",FALSE
100039647,80164,"Panthera_onca","palustris","Panthera_onca_palustris","Vulpavus_palustris",0,"exact match (mdd root, now accepted)","Felidae","Miacidae","North America|South America","Americas",48.64,51.91,1006021,"S. Anderson",1997,0,"Eutheria","Carnivora","indet.","indet.","Vulpavus","palustris","species",FALSE
100039647,23159,"Panthera_onca","palustris","Panthera_onca_palustris","Plesictis_palustris",0,"exact match (mdd root, now accepted)","Felidae","Procyonidae","North America|South America","Europe",19.5,23,1006021,"S. Anderson",1997,0,"Eutheria","Carnivora","Musteloidea","indet.","Plesictis","palustris","species",FALSE
100039742,80164,"Urva_auropunctata","palustris","Herpestes_javanicus_palustris","Vulpavus_palustris",0,"exact match (mdd root, now accepted)","Herpestidae","Miacidae","Asia","Americas",48.64,51.91,1006050,"Wozencraft",2005,1,"Eutheria","Carnivora","indet.","indet.","Vulpavus","palustris","species",FALSE
100039742,23159,"Urva_auropunctata","palustris","Herpestes_javanicus_palustris","Plesictis_palustris",0,"exact match (mdd root, now accepted)","Herpestidae","Procyonidae","Asia","Europe",19.5,23,1006050,"Wozencraft",2005,1,"Eutheria","Carnivora","Musteloidea","indet.","Plesictis","palustris","species",FALSE
100028104,23696,"Panthera_pardus","larteti","Leopardus_larteti","Mustela_larteti",0,"exact match (mdd root, now accepted)","Felidae","Mustelidae","Africa|Asia|Europe","Europe",11.2,12.85,1006022,"Bourguignat",1879,1,"Eutheria","Carnivora","Caniformia","indet.","Mustela","larteti","species",FALSE
100059317,23696,"Panthera_pardus","larteti","Felis_larteti","Mustela_larteti",0,"exact match (mdd root, now accepted)","Felidae","Mustelidae","Africa|Asia|Europe","Europe",11.2,12.85,1006022,"Trouessart",1904,1,"Eutheria","Carnivora","Caniformia","indet.","Mustela","larteti","species",FALSE
100054955,23696,"Panthera_pardus","larteti","Panthera_larteti","Mustela_larteti",0,"exact match (mdd root, now accepted)","Felidae","Mustelidae","Africa|Asia|Europe","Europe",11.2,12.85,1006022,"M. Kretzoi",1929,0,"Eutheria","Carnivora","Caniformia","indet.","Mustela","larteti","species",FALSE
100006850,80193,"Paradoxurus_zeylonensis","stenocephalus","Paradoxurus_stenocephalus","Enhydrocyon_stenocephalus",0,"exact match (mdd root, now accepted)","Viverridae","Canidae","Asia","Americas",22.2,31.4,1006104,"Groves, Rajapaksha, & Manemandra-Arachchi",2009,0,"Eutheria","Carnivora","Caniformia","Hesperocyoninae","Enhydrocyon","stenocephalus","species",FALSE
100046209,80261,"Phoca_vitulina","littoralis","Phoca_littoralis","Borophagus_littoralis",0,"exact match (mdd root, now accepted)","Phocidae","Canidae","Asia|Europe|North America","Americas",4.91,12.57,1005926,"Billberg",1827,0,"Eutheria","Carnivora","Caniformia","Borophaginae","Borophagus","littoralis","species",FALSE
100055964,80261,"Urocyon_littoralis","littoralis","Canis_littoralis","Borophagus_littoralis",0,"exact match (mdd root, now accepted)","Canidae","Canidae","North America","Americas",4.91,12.57,1005966,"A. Murray",1866,1,"Eutheria","Carnivora","Caniformia","Borophaginae","Borophagus","littoralis","species",FALSE
100034870,80261,"Urocyon_littoralis","littoralis","Urocyon_littoralis","Borophagus_littoralis",0,"exact match (mdd root, now accepted)","Canidae","Canidae","North America","Americas",4.91,12.57,1005966,"J. E. Gray",1869,0,"Eutheria","Carnivora","Caniformia","Borophaginae","Borophagus","littoralis","species",FALSE
100003891,80261,"Urocyon_littoralis","littoralis","Vulpes_(Urocyon)_littoralis","Borophagus_littoralis",0,"exact match (mdd root, now accepted)","Canidae","Canidae","North America","Americas",4.91,12.57,1005966,"S. F. Baird",1857,1,"Eutheria","Carnivora","Caniformia","Borophaginae","Borophagus","littoralis","species",FALSE
100006014,80261,"Taxidea_taxus","littoralis","Taxidea_taxus_littoralis","Borophagus_littoralis",0,"exact match (mdd root, now accepted)","Mustelidae","Canidae","North America","Americas",4.91,12.57,1005880,"Schantz",1949,0,"Eutheria","Carnivora","Caniformia","Borophaginae","Borophagus","littoralis","species",FALSE
100046083,80261,"Urocyon_littoralis","littoralis","Urocyon_virginianus_littoralis","Borophagus_littoralis",0,"exact match (mdd root, now accepted)","Canidae","Canidae","North America","Americas",4.91,12.57,1005966,"F. W. True",1885,0,"Eutheria","Carnivora","Caniformia","Borophaginae","Borophagus","littoralis","species",FALSE
100039355,80261,"Urocyon_littoralis","littoralis","Urocyon_littoralis_littoralis","Borophagus_littoralis",0,"exact match (mdd root, now accepted)","Canidae","Canidae","North America","Americas",4.91,12.57,1005966,"Wozencraft",2005,0,"Eutheria","Carnivora","Caniformia","Borophaginae","Borophagus","littoralis","species",FALSE
100006334,80304,"Potos_flavus","lepidus","Cercoleptes_lepidus","Promartes_lepidus",0,"exact match (mdd root, now accepted)","Procyonidae","Mustelidae","North America|South America","Americas",17.34,19.09,1005890,"Illiger",1815,1,"Eutheria","Carnivora","Caniformia","Oligobuninae","Promartes","lepidus","species",FALSE
100030806,80304,"Potos_flavus","lepidus","Cercoleptes_lepidus","Promartes_lepidus",0,"exact match (mdd root, now accepted)","Procyonidae","Mustelidae","North America|South America","Americas",17.34,19.09,1005890,"I. von Olfers",1818,1,"Eutheria","Carnivora","Caniformia","Oligobuninae","Promartes","lepidus","species",FALSE
100006378,80326,"Procyon_lotor","simus","Procyon_simus","Craterogale_simus",0,"exact match (mdd root, now accepted)","Procyonidae","Mustelidae","North America","Americas",17.34,18.5,1005892,"Gidley",1906,0,"Eutheria","Carnivora","Caniformia","Leptarctinae","Craterogale","simus","species",FALSE
100039288,80326,"Procyon_lotor","simus","Procyon_lotor_simus","Craterogale_simus",0,"exact match (mdd root, now accepted)","Procyonidae","Mustelidae","North America","Americas",17.34,18.5,1005892,"Wozencraft",2005,0,"Eutheria","Carnivora","Caniformia","Leptarctinae","Craterogale","simus","species",FALSE
100006407,27146,"Procyon_pygmaeus","pygmaeus","Procyon_pygmaeus","Plesictis_pygmaeus",0,"exact match (mdd root, now accepted)","Procyonidae","Procyonidae","North America","Europe",23.26,24.56,1005893,"C. H. Merriam",1901,0,"Eutheria","Carnivora","Musteloidea","indet.","Plesictis","pygmaeus","species",FALSE
100048702,27146,"Vulpes_pallida","pygmaeus","Canis_pygmaeus","Plesictis_pygmaeus",0,"exact match (mdd root, now accepted)","Canidae","Procyonidae","Africa","Europe",23.26,24.56,1005974,"Hemprich & Ehrenberg in Ehrenberg",1833,1,"Eutheria","Carnivora","Musteloidea","indet.","Plesictis","pygmaeus","species",FALSE
100058533,27146,"Vulpes_zerda","pygmaeus","Canis_pygmaeus","Plesictis_pygmaeus",0,"exact match (mdd root, now accepted)","Canidae","Procyonidae","Africa|Asia","Europe",23.26,24.56,1005978,"E. A. W. von Zimmermann",1783,1,"Eutheria","Carnivora","Musteloidea","indet.","Plesictis","pygmaeus","species",FALSE
100004691,80482,"Puma_concolor","oregonensis","Felix_oregonensis","Indarctos_oregonensis",0,"exact match (mdd root, now accepted)","Felidae","Ursidae","North America|South America","Americas",5.91,9.07,1006017,"Rafinesque",1832,1,"Eutheria","Carnivora","indet.","Ursinae","Indarctos","oregonensis","species",FALSE
100004691,80328,"Puma_concolor","oregonensis","Felix_oregonensis","Leptarctus_oregonensis",0,"exact match (mdd root, now accepted)","Felidae","Mustelidae","North America|South America","Americas",14.78,15.97,1006017,"Rafinesque",1832,1,"Eutheria","Carnivora","Caniformia","Leptarctinae","Leptarctus","oregonensis","species",FALSE
100004691,82023,"Puma_concolor","oregonensis","Felix_oregonensis","Rhizocyon_oregonensis",0,"exact match (mdd root, now accepted)","Felidae","Canidae","North America|South America","Americas",28,29.75,1006017,"Rafinesque",1832,1,"Eutheria","Carnivora","Caniformia","Borophaginae","Rhizocyon","oregonensis","species",FALSE
100004691,80372,"Puma_concolor","oregonensis","Felix_oregonensis","Martes_oregonensis",0,"exact match (mdd root, now accepted)","Felidae","Mustelidae","North America|South America","Americas",5.91,6.88,1006017,"Rafinesque",1832,1,"Eutheria","Carnivora","Caniformia","indet.","Martes","oregonensis","species",FALSE
100004691,84363,"Puma_concolor","oregonensis","Felix_oregonensis","Desmatophoca_oregonensis",0,"exact match (mdd root, now accepted)","Felidae","Desmatophocidae","North America|South America","Americas",15.97,20.44,1006017,"Rafinesque",1832,1,"Eutheria","Carnivora","Pinnipedia","indet.","Desmatophoca","oregonensis","species",FALSE
100054572,80482,"Puma_concolor","oregonensis","Felis_oregonensis","Indarctos_oregonensis",0,"exact match (mdd root, now accepted)","Felidae","Ursidae","North America|South America","Americas",5.91,9.07,1006017,"C. H. Merriam",1899,1,"Eutheria","Carnivora","indet.","Ursinae","Indarctos","oregonensis","species",FALSE
100054572,80328,"Puma_concolor","oregonensis","Felis_oregonensis","Leptarctus_oregonensis",0,"exact match (mdd root, now accepted)","Felidae","Mustelidae","North America|South America","Americas",14.78,15.97,1006017,"C. H. Merriam",1899,1,"Eutheria","Carnivora","Caniformia","Leptarctinae","Leptarctus","oregonensis","species",FALSE
100054572,82023,"Puma_concolor","oregonensis","Felis_oregonensis","Rhizocyon_oregonensis",0,"exact match (mdd root, now accepted)","Felidae","Canidae","North America|South America","Americas",28,29.75,1006017,"C. H. Merriam",1899,1,"Eutheria","Carnivora","Caniformia","Borophaginae","Rhizocyon","oregonensis","species",FALSE
100054572,80372,"Puma_concolor","oregonensis","Felis_oregonensis","Martes_oregonensis",0,"exact match (mdd root, now accepted)","Felidae","Mustelidae","North America|South America","Americas",5.91,6.88,1006017,"C. H. Merriam",1899,1,"Eutheria","Carnivora","Caniformia","indet.","Martes","oregonensis","species",FALSE
100054572,84363,"Puma_concolor","oregonensis","Felis_oregonensis","Desmatophoca_oregonensis",0,"exact match (mdd root, now accepted)","Felidae","Desmatophocidae","North America|South America","Americas",15.97,20.44,1006017,"C. H. Merriam",1899,1,"Eutheria","Carnivora","Pinnipedia","indet.","Desmatophoca","oregonensis","species",FALSE
100005915,80482,"Neogale_frenata","oregonensis","Putorius_xanthogenys_oregonensis","Indarctos_oregonensis",0,"exact match (mdd root, now accepted)","Mustelidae","Ursidae","North America|South America","Americas",5.91,9.07,1005866,"C. H. Merriam",1896,1,"Eutheria","Carnivora","indet.","Ursinae","Indarctos","oregonensis","species",FALSE
100005915,80328,"Neogale_frenata","oregonensis","Putorius_xanthogenys_oregonensis","Leptarctus_oregonensis",0,"exact match (mdd root, now accepted)","Mustelidae","Mustelidae","North America|South America","Americas",14.78,15.97,1005866,"C. H. Merriam",1896,1,"Eutheria","Carnivora","Caniformia","Leptarctinae","Leptarctus","oregonensis","species",FALSE
100005915,82023,"Neogale_frenata","oregonensis","Putorius_xanthogenys_oregonensis","Rhizocyon_oregonensis",0,"exact match (mdd root, now accepted)","Mustelidae","Canidae","North America|South America","Americas",28,29.75,1005866,"C. H. Merriam",1896,1,"Eutheria","Carnivora","Caniformia","Borophaginae","Rhizocyon","oregonensis","species",FALSE
100005915,80372,"Neogale_frenata","oregonensis","Putorius_xanthogenys_oregonensis","Martes_oregonensis",0,"exact match (mdd root, now accepted)","Mustelidae","Mustelidae","North America|South America","Americas",5.91,6.88,1005866,"C. H. Merriam",1896,1,"Eutheria","Carnivora","Caniformia","indet.","Martes","oregonensis","species",FALSE
100005915,84363,"Neogale_frenata","oregonensis","Putorius_xanthogenys_oregonensis","Desmatophoca_oregonensis",0,"exact match (mdd root, now accepted)","Mustelidae","Desmatophocidae","North America|South America","Americas",15.97,20.44,1005866,"C. H. Merriam",1896,1,"Eutheria","Carnivora","Pinnipedia","indet.","Desmatophoca","oregonensis","species",FALSE
100045853,80482,"Neogale_frenata","oregonensis","Mustela_xanthogenys_oregonensis","Indarctos_oregonensis",0,"exact match (mdd root, now accepted)","Mustelidae","Ursidae","North America|South America","Americas",5.91,9.07,1005866,"V. O. Bailey",1936,1,"Eutheria","Carnivora","indet.","Ursinae","Indarctos","oregonensis","species",FALSE
100045853,80328,"Neogale_frenata","oregonensis","Mustela_xanthogenys_oregonensis","Leptarctus_oregonensis",0,"exact match (mdd root, now accepted)","Mustelidae","Mustelidae","North America|South America","Americas",14.78,15.97,1005866,"V. O. Bailey",1936,1,"Eutheria","Carnivora","Caniformia","Leptarctinae","Leptarctus","oregonensis","species",FALSE
100045853,82023,"Neogale_frenata","oregonensis","Mustela_xanthogenys_oregonensis","Rhizocyon_oregonensis",0,"exact match (mdd root, now accepted)","Mustelidae","Canidae","North America|South America","Americas",28,29.75,1005866,"V. O. Bailey",1936,1,"Eutheria","Carnivora","Caniformia","Borophaginae","Rhizocyon","oregonensis","species",FALSE
100045853,80372,"Neogale_frenata","oregonensis","Mustela_xanthogenys_oregonensis","Martes_oregonensis",0,"exact match (mdd root, now accepted)","Mustelidae","Mustelidae","North America|South America","Americas",5.91,6.88,1005866,"V. O. Bailey",1936,1,"Eutheria","Carnivora","Caniformia","indet.","Martes","oregonensis","species",FALSE
