"MDD_species_id","MDD_syn_ID","MDD_root_name","MDD_order","MDD_family","MDD_genus","MDD_species","MDD_validity","MDD_original_combination","MDD_author","MDD_year","MDD_authority_parentheses","MDD_actual_rank","MDD_continent"
1006071,100033035,"major","Carnivora","Hyaenidae","Crocuta","Crocuta_crocuta","synonym","Hyaena_spelaea_major","Goldfuss",1823,"1","subspecies","Africa"
1006071,100046492,"gariepensis","Carnivora","Hyaenidae","Crocuta","Crocuta_crocuta","synonym","Hyaena_crocuta_gariepensis","Lydekker",1908,"1","subspecies","Africa"
1006071,100046496,"germinans","Carnivora","Hyaenidae","Crocuta","Crocuta_crocuta","synonym","Hyaena_crocuta_germinans","Lydekker",1908,"1","subspecies","Africa"
1006071,100046495,"noltei","Carnivora","Hyaenidae","Crocuta","Crocuta_crocuta","synonym","Hyaena_crocuta_noltei","Lydekker",1908,"1","subspecies","Africa"
1006071,100046494,"thierryi","Carnivora","Hyaenidae","Crocuta","Crocuta_crocuta","synonym","Hyaena_crocuta_thierryi","Lydekker",1908,"1","subspecies","Africa"
1006071,100046515,"togoensis","Carnivora","Hyaenidae","Crocuta","Crocuta_crocuta","synonym","Hyaena_crocuta_togoensis","Lydekker",1908,"1","subspecies","Africa"
1006071,100046493,"weissmanni","Carnivora","Hyaenidae","Crocuta","Crocuta_crocuta","synonym","Hyaena_crocuta_weissmanni","Lydekker",1908,"1","subspecies","Africa"
1006071,100005026,"fisi","Carnivora","Hyaenidae","Crocuta","Crocuta_crocuta","synonym","Crocuta_crocuta_fisi","E. Heller",1914,"0","subspecies","Africa"
1006071,100005027,"fortis","Carnivora","Hyaenidae","Crocuta","Crocuta_crocuta","synonym","Crocuta_crocuta_fortis","J. A. Allen",1924,"0","subspecies","Africa"
1006071,100032949,"subspelaea","Carnivora","Hyaenidae","Crocuta","Crocuta_crocuta","synonym","Hyaena_crocuta_subspelaea","Doumergue",1934,"1","subspecies","Africa"
1006071,100058748,"capensis","Carnivora","Hyaenidae","Crocuta","Crocuta_crocuta","synonym","Crocuta_crocuta_capensis","Shortridge",1934,"0","subspecies","Africa"
1006071,100058750,"gariepensis","Carnivora","Hyaenidae","Crocuta","Crocuta_crocuta","synonym","Crocuta_crocuta_gariepensis","Shortridge",1934,"0","subspecies","Africa"
1006071,100058749,"germinans","Carnivora","Hyaenidae","Crocuta","Crocuta_crocuta","synonym","Crocuta_crocuta_germinans","Shortridge",1934,"0","subspecies","Africa"
1006071,100058747,"wissmanni","Carnivora","Hyaenidae","Crocuta","Crocuta_crocuta","synonym","Crocuta_crocuta_wissmanni","Shortridge",1934,"0","subspecies","Africa"
1006071,100028161,"capensis","Carnivora","Hyaenidae","Crocuta","Crocuta_crocuta","synonym","Crocuta_spelaea_capensis","Broom",1939,"0","subspecies","Africa"
1006071,100056686,"maculata","Carnivora","Hyaenidae","Crocuta","Crocuta_crocuta","synonym","Crocuta_crocuta_maculata","Shortridge",1942,"0","subspecies","Africa"
1006071,100028682,"angella","Carnivora","Hyaenidae","Crocuta","Crocuta_crocuta","synonym","Crocuta_crocuta_angella","Ewer",1955,"0","subspecies","Africa"
1006071,100030246,"debilis","Carnivora","Hyaenidae","Crocuta","Crocuta_crocuta","synonym","Crocuta_crocuta_debilis","Kurtén",1965,"0","subspecies","Africa"
1006071,100030245,"dorotheae","Carnivora","Hyaenidae","Crocuta","Crocuta_crocuta","synonym","Crocuta_crocuta_dorotheae","Kurtén",1965,"0","subspecies","Africa"
1006071,100053074,"spelaea","Carnivora","Hyaenidae","Crocuta","Crocuta_crocuta","synonym","Crocuta_crocuta_spelaea","Kurtén",1968,"0","subspecies","Africa"
1006071,100032260,"praespelaea","Carnivora","Hyaenidae","Crocuta","Crocuta_crocuta","synonym","Crocuta_crocuta_praespelaea","Schütt",1971,"0","subspecies","Africa"
1006071,100030248,"petralonae","Carnivora","Hyaenidae","Crocuta","Crocuta_crocuta","synonym","Crocuta_crocuta_petralonae","Kurtén in Kurtén & Poulianos",1977,"0","subspecies","Africa"
1006071,100029483,"yangula","Carnivora","Hyaenidae","Crocuta","Crocuta_crocuta","synonym","Crocuta_crocuta_yangula","W. H. Gilbert, N. García, & F. C. Howell",2008,"0","subspecies","Africa"
1006060,100004748,"minor","Carnivora","Herpestidae","Crossarchus","Crossarchus_alexandri","synonym","Crossarchus_alexandri_minor","C. A. Goldman",1984,"0","subspecies","Africa"
1006061,100004750,"nigricolor","Carnivora","Herpestidae","Crossarchus","Crossarchus_ansorgei","synonym","Crossarchus_ansorgei_nigricolor","Colyn & Van Rompaey",1990,"0","subspecies","Africa"
1006061,100039674,"ansorgei","Carnivora","Herpestidae","Crossarchus","Crossarchus_ansorgei","synonym","Crossarchus_ansorgei_ansorgei","Wozencraft",2005,"0","subspecies","Africa"
1005949,100030766,"fossilis","Carnivora","Canidae","Cuon","Cuon_alpinus","synonym","Cuon_alpinus_fossilis","Nehring",1890,"0","subspecies","Asia"
1005949,100003744,"hesperius","Carnivora","Canidae","Cuon","Cuon_alpinus","synonym","Cyon_alpinus_hesperius","Afanas'yev & Zolotarev",1935,"0","subspecies","Asia"
1005949,100003745,"fumosus","Carnivora","Canidae","Cuon","Cuon_alpinus","synonym","Cuon_javanicus_fumosus","Pocock",1936,"0","subspecies","Asia"
1005949,100003746,"infuscus","Carnivora","Canidae","Cuon","Cuon_alpinus","synonym","Cuon_javanicus_infuscus","Pocock",1936,"0","subspecies","Asia"
1005949,100003747,"jason","Carnivora","Canidae","Cuon","Cuon_alpinus","synonym","Cuon_javanicus_jason","Pocock",1936,"0","subspecies","Asia"
1005949,100003748,"laniger","Carnivora","Canidae","Cuon","Cuon_alpinus","synonym","Cuon_javanicus_laniger","Pocock",1936,"0","subspecies","Asia"
1005949,100003749,"adustus","Carnivora","Canidae","Cuon","Cuon_alpinus","synonym","Cuon_alpinus_adustus","Pocock",1941,"0","subspecies","Asia"
1005949,100039396,"alpinus","Carnivora","Canidae","Cuon","Cuon_alpinus","synonym","Cuon_alpinus_alpinus","Stroganov",1962,"0","subspecies","Asia"
1005949,100039397,"hesperius","Carnivora","Canidae","Cuon","Cuon_alpinus","synonym","Cuon_alpinus_hesperius","Stroganov",1962,"0","subspecies","Asia"
1005949,100053078,"europaeus","Carnivora","Canidae","Cuon","Cuon_alpinus","synonym","Cuon_alpinus_europaeus","Kurtén",1968,"0","subspecies","Asia"
1005949,100053077,"priscus","Carnivora","Canidae","Cuon","Cuon_alpinus","synonym","Cuon_alpinus_priscus","Kurtén",1968,"0","subspecies","Asia"
1005949,100032219,"caucasicus","Carnivora","Canidae","Cuon","Cuon_alpinus","synonym","Cuon_alpinus_caucasicus","Baryshnikov",1978,"0","subspecies","Asia"
1005949,100039398,"sumatrensis","Carnivora","Canidae","Cuon","Cuon_alpinus","synonym","Cuon_alpinus_sumatrensis","Wozencraft",2005,"0","subspecies","Asia"
1005949,100047867,"fumosus","Carnivora","Canidae","Cuon","Cuon_alpinus","synonym","Cuon_alpinus_fumosus","A. T. Smith & Xie Yan",2008,"0","subspecies","Asia"
1005949,100047868,"laniger","Carnivora","Canidae","Cuon","Cuon_alpinus","synonym","Cuon_alpinus_laniger","A. T. Smith & Xie Yan",2008,"0","subspecies","Asia"
1005949,100047869,"lepturus","Carnivora","Canidae","Cuon","Cuon_alpinus","synonym","Cuon_alpinus_lepturus","A. T. Smith & Xie Yan",2008,"0","subspecies","Asia"
1006041,100004760,"pallidior","Carnivora","Herpestidae","Cynictis","Cynictis_penicillata","synonym","Cynictis_penicillata_pallidior","O. Thomas & Schwann",1904,"0","subspecies","Africa"
1006041,100004761,"intensa","Carnivora","Herpestidae","Cynictis","Cynictis_penicillata","synonym","Cynictis_penicillata_intensa","Schwann",1906,"0","subspecies","Africa"
1006041,100004762,"brachyura","Carnivora","Herpestidae","Cynictis","Cynictis_penicillata","synonym","Cynictis_penicillata_brachyura","A. Roberts",1924,"0","subspecies","Africa"
1006041,100004763,"bradfieldi","Carnivora","Herpestidae","Cynictis","Cynictis_penicillata","synonym","Cynictis_penicillata_bradfieldi","A. Roberts",1924,"0","subspecies","Africa"
1006041,100004764,"cinderella","Carnivora","Herpestidae","Cynictis","Cynictis_penicillata","synonym","Cynictis_bradfieldi_cinderella","O. Thomas",1927,"0","subspecies","Africa"
1006041,100004765,"coombsi","Carnivora","Herpestidae","Cynictis","Cynictis_penicillata","synonym","Cynictis_penicillata_coombsi","A. Roberts",1929,"0","subspecies","Africa"
1006041,100004766,"bechuanae","Carnivora","Herpestidae","Cynictis","Cynictis_penicillata","synonym","Cynictis_penicillata_bechuanae","A. Roberts",1932,"0","subspecies","Africa"
1006041,100004767,"kalaharica","Carnivora","Herpestidae","Cynictis","Cynictis_penicillata","synonym","Cynictis_penicillata_kalaharica","A. Roberts",1932,"0","subspecies","Africa"
1006041,100039676,"cinderella","Carnivora","Herpestidae","Cynictis","Cynictis_penicillata","synonym","Cynictis_penicillata_cinderella","Shortridge",1934,"0","subspecies","Africa"
1006041,100058745,"leptura","Carnivora","Herpestidae","Cynictis","Cynictis_penicillata","synonym","Cynictis_penicillata_leptura","Shortridge",1934,"0","subspecies","Africa"
1006041,100058746,"ogilbyi","Carnivora","Herpestidae","Cynictis","Cynictis_penicillata","synonym","Cynictis_penicillata_ogilbyi","Shortridge",1934,"0","subspecies","Africa"
1006041,100004768,"karasensis","Carnivora","Herpestidae","Cynictis","Cynictis_penicillata","synonym","Cynictis_penicillata_karasensis","A. Roberts",1938,"0","subspecies","Africa"
1006041,100039675,"penicillata","Carnivora","Herpestidae","Cynictis","Cynictis_penicillata","synonym","Cynictis_penicillata_penicillata","Shortridge",1942,"0","subspecies","Africa"
1006041,100028686,"brachyodon","Carnivora","Herpestidae","Cynictis","Cynictis_penicillata","synonym","Cynictis_penicillata_brachyodon","Ewer",1957,"0","subspecies","Africa"
1006041,100039677,"leptura","Carnivora","Herpestidae","Cynictis","Cynictis_penicillata","synonym","Cynictis_penicillata_lepturus","Wozencraft",2005,"0","subspecies","Africa"
1006041,100039678,"ogilbyii","Carnivora","Herpestidae","Cynictis","Cynictis_penicillata","synonym","Cynictis_penicillata_ogilbyii","Wozencraft",2005,"0","subspecies","Africa"
1006041,100042253,"coombsii","Carnivora","Herpestidae","Cynictis","Cynictis_penicillata","synonym","Cynictis_penicillata_coombsii","D. E. Wilson & Mittermeier",2009,"0","subspecies","Africa"
1006093,100039759,"bennettii","Carnivora","Viverridae","Cynogale","Cynogale_bennettii","synonym","Cynogale_bennettii_bennettii","Wozencraft",2005,"0","subspecies","Asia"
1006093,100039760,"lowei","Carnivora","Viverridae","Cynogale","Cynogale_bennettii","synonym","Cynogale_bennettii_lowei","Wozencraft",2005,"0","subspecies","Asia"
1006064,100004770,"robusta","Carnivora","Herpestidae","Dologale","Dologale_dybowskii","synonym","Helogale_hirtula_robusta","J. A. Allen",1924,"1","subspecies","Africa"
1005950,100003750,"australis","Carnivora","Canidae","Dusicyon","Dusicyon_australis","species","Canis_vulpes_australis","Kerr",1792,"1","subspecies","South America"
1005815,100005256,"biologiae","Carnivora","Mustelidae","Eira","Eira_barbara","synonym","Galictis_barbara_biologiae","O. Thomas",1900,"1","subspecies","North America|South America"
1005815,100005257,"senex","Carnivora","Mustelidae","Eira","Eira_barbara","synonym","Galictis_barbara_senex","O. Thomas",1900,"1","subspecies","North America|South America"
1005815,100031512,"trinitatis","Carnivora","Mustelidae","Eira","Eira_barbara","synonym","Galictis_barbara_trinitatis","O. Thomas",1900,"1","subspecies","North America|South America"
1005815,100005259,"brunnea","Carnivora","Mustelidae","Eira","Eira_barbara","synonym","Galera_barbara_brunnea","O. Thomas",1901,"1","subspecies","North America|South America"
1005815,100049152,"biologiae","Carnivora","Mustelidae","Eira","Eira_barbara","synonym","Galera_barbara_biologiae","Bangs",1902,"1","subspecies","North America|South America"
1005815,100005258,"irara","Carnivora","Mustelidae","Eira","Eira_barbara","synonym","Tayra_barbara_irara","J. A. Allen",1904,"1","subspecies","North America|South America"
1005815,100005260,"inserta","Carnivora","Mustelidae","Eira","Eira_barbara","synonym","Tayra_barbara_inserta","J. A. Allen",1908,"1","subspecies","North America|South America"
1005815,100053967,"barbara","Carnivora","Mustelidae","Eira","Eira_barbara","synonym","Tayra_barbara_barbara","J. A. Allen",1910,"1","subspecies","North America|South America"
1005815,100005261,"senilis","Carnivora","Mustelidae","Eira","Eira_barbara","synonym","Tayra_barbara_senilis","J. A. Allen",1913,"1","subspecies","North America|South America"
1005815,100054672,"brunnea","Carnivora","Mustelidae","Eira","Eira_barbara","synonym","Tayra_barbara_brunnea","Lönnberg",1913,"1","subspecies","North America|South America"
1005815,100005262,"madeirensis","Carnivora","Mustelidae","Eira","Eira_barbara","synonym","Tayra_barbara_madeirensis","Lönnberg",1913,"1","subspecies","North America|South America"
1005815,100054671,"peruana","Carnivora","Mustelidae","Eira","Eira_barbara","synonym","Tayra_barbara_peruana","Lönnberg",1913,"1","subspecies","North America|South America"
1005815,100054673,"poliocephala","Carnivora","Mustelidae","Eira","Eira_barbara","synonym","Tayra_barbara_poliocephala","Lönnberg",1913,"1","subspecies","North America|South America"
1005815,100005263,"tucumana","Carnivora","Mustelidae","Eira","Eira_barbara","synonym","Tayra_barbara_tucumana","Lönnberg",1913,"1","subspecies","North America|South America"
1005815,100005264,"peruana","Carnivora","Mustelidae","Eira","Eira_barbara","synonym","Tayra_barbara_peruana","Osgood",1914,"1","subspecies","North America|South America"
1005815,100049596,"biologiae","Carnivora","Mustelidae","Eira","Eira_barbara","synonym","Tayra_barbara_biologiae","E. A. Goldman",1920,"1","subspecies","North America|South America"
1005815,100005265,"kriegi","Carnivora","Mustelidae","Eira","Eira_barbara","synonym","Tayra_barbara_kriegi","Krumbiegel",1942,"1","subspecies","North America|South America"
1005815,100039090,"barbara","Carnivora","Mustelidae","Eira","Eira_barbara","synonym","Eira_barbara_barbara","Husson",1978,"0","subspecies","North America|South America"
1005815,100042180,"peruana","Carnivora","Mustelidae","Eira","Eira_barbara","synonym","Eira_barbara_peruana","S. Anderson",1997,"0","subspecies","North America|South America"
1005815,100039091,"biologiae","Carnivora","Mustelidae","Eira","Eira_barbara","synonym","Eira_barbara_biologiae","Wozencraft",2005,"0","subspecies","North America|South America"
1005815,100039092,"inserta","Carnivora","Mustelidae","Eira","Eira_barbara","synonym","Eira_barbara_inserta","Wozencraft",2005,"0","subspecies","North America|South America"
1005815,100039093,"madeirensis","Carnivora","Mustelidae","Eira","Eira_barbara","synonym","Eira_barbara_madeirensis","Wozencraft",2005,"0","subspecies","North America|South America"
1005815,100039094,"poliocephala","Carnivora","Mustelidae","Eira","Eira_barbara","synonym","Eira_barbara_poliocephala","Wozencraft",2005,"0","subspecies","North America|South America"
1005815,100039095,"senex","Carnivora","Mustelidae","Eira","Eira_barbara","synonym","Eira_barbara_senex","Wozencraft",2005,"0","subspecies","North America|South America"
1005815,100039096,"senilis","Carnivora","Mustelidae","Eira","Eira_barbara","synonym","Eira_barbara_senilis","Wozencraft",2005,"0","subspecies","North America|South America"
1005815,100039097,"sinuensis","Carnivora","Mustelidae","Eira","Eira_barbara","synonym","Eira_barbara_sinuensis","Wozencraft",2005,"0","subspecies","North America|South America"
1005842,100005271,"nereis","Carnivora","Mustelidae","Enhydra","Enhydra_lutris","synonym","Latax_lutris_nereis","C. H. Merriam",1904,"1","subspecies","Asia|North America"
1005842,100005272,"kamtschatica","Carnivora","Mustelidae","Enhydra","Enhydra_lutris","synonym","Enhydra_lutris_kamtschatica","Dybowski",1922,"0","subspecies","Asia|North America"
1005842,100038999,"lutris","Carnivora","Mustelidae","Enhydra","Enhydra_lutris","synonym","Enhydra_lutris_lutris","Kuroda",1933,"0","subspecies","Asia|North America"
1005842,100039000,"nereis","Carnivora","Mustelidae","Enhydra","Enhydra_lutris","synonym","Enhydra_lutris_nereis","V. O. Bailey",1936,"0","subspecies","Asia|North America"
1005842,100059426,"gracilis","Carnivora","Mustelidae","Enhydra","Enhydra_lutris","synonym","Enhydra_lutris_gracilis","Stroganov",1962,"0","subspecies","Asia|North America"
1005842,100005273,"kenyoni","Carnivora","Mustelidae","Enhydra","Enhydra_lutris","synonym","Enhydra_lutris_kenyoni","D. E. Wilson in D. E. Wilson, Bogan, Brownell, Burdin, & Maminov",1991,"0","subspecies","Asia|North America"
1005912,100039297,"barbatus","Carnivora","Phocidae","Erignathus","Erignathus_barbatus","synonym","Erignathus_barbatus_barbatus","Wozencraft",2005,"0","subspecies","Asia|Europe|North America"
1005912,100039298,"nauticus","Carnivora","Phocidae","Erignathus","Erignathus_barbatus","synonym","Erignathus_barbatus_nautica","Wozencraft",2005,"0","subspecies","Asia|Europe|North America"
1005912,100043055,"nauticus","Carnivora","Phocidae","Erignathus","Erignathus_barbatus","synonym","Erignathus_barbatus_nauticus","Mittermeier & D. E. Wilson",2014,"0","subspecies","Asia|Europe|North America"
1006030,100036212,"goudotti","Carnivora","Eupleridae","Eupleres","Eupleres_goudotii","synonym","Eupleres_goudotti_goudotti","Coetzee",1971,"0","subspecies","Africa"
1006030,100036273,"major","Carnivora","Eupleridae","Eupleres","Eupleres_goudotii","synonym","Eupleres_goudotti_major","Coetzee",1971,"0","subspecies","Africa"
1006030,100039476,"goudotii","Carnivora","Eupleridae","Eupleres","Eupleres_goudotii","synonym","Eupleres_goudotii_goudotii","Wozencraft",2005,"0","subspecies","Africa"
1006030,100039477,"major","Carnivora","Eupleridae","Eupleres","Eupleres_goudotii","synonym","Eupleres_goudotii_major","Wozencraft",2005,"0","subspecies","Africa"
1005984,100004158,"subpallida","Carnivora","Felidae","Felis","Felis_bieti","synonym","Felis_pallida_subpallida","A. Jacobi",1923,"0","subspecies","Asia"
1005984,100047857,"bieti","Carnivora","Felidae","Felis","Felis_bieti","synonym","Felis_bieti_bieti","A. T. Smith & Xie Yan",2008,"0","subspecies","Asia"
1005985,100004160,"caerulea","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_catus_caeruleus","Erxleben",1777,"0","subspecies",NA
1005985,100004161,"domestica","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_catus_domesticus","Erxleben",1777,"0","subspecies",NA
1005985,100004164,"rubra","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_catus_ruber","J. F. Gmelin",1788,"0","subspecies",NA
1005985,100004165,"aurea","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_catus_aureus","Kerr",1792,"0","subspecies",NA
1005985,100004166,"madagascarensis","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_catus_madagascarensis","Kerr",1792,"0","subspecies",NA
1005985,100030151,"sinensis","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_catus_sinensis","Kerr",1792,"0","subspecies",NA
1005985,100004167,"longiceps","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_catus_longiceps","Bechstein",1799,"0","subspecies",NA
1005985,100004168,"striata","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_catus_striatus","Bechstein",1799,"0","subspecies",NA
1005985,100027995,"coeruleus","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_catus_coeruleus","Bechstein",1801,"0","subspecies",NA
1005985,100048660,"caerulus","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_catus_caerulus","Crespon",1844,"0","subspecies",NA
1005985,100056583,"domestica","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_catus_domestica","Severtzov",1873,"0","subspecies",NA
1005985,100004182,"siamensis","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_libyca_siamensis","Trouessart",1904,"0","subspecies",NA
1005985,100004183,"agrius","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_ocreata_agrius","Bate",1906,"0","subspecies",NA
1005985,100004247,"jordansi","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_catus_jordansi","E. Schwarz",1930,"0","subspecies",NA
1005985,100004257,"cretensis","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_silvestris_cretensis","Haltenorth",1953,"0","subspecies",NA
1005985,100039515,"jordansi","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_silvestris_jordansi","Wozencraft",2005,"0","subspecies",NA
1005986,100004193,"furax","Carnivora","Felidae","Felis","Felis_chaus","synonym","Felis_chaus_furax","de Winton",1898,"0","subspecies","Africa|Asia|Europe"
1005986,100004194,"nilotica","Carnivora","Felidae","Felis","Felis_chaus","synonym","Felis_chaus_nilotica","de Winton",1898,"0","subspecies","Africa|Asia|Europe"
1005986,100004195,"typica","Carnivora","Felidae","Felis","Felis_chaus","synonym","Felis_chaus_typica","de Winton",1898,"0","subspecies","Africa|Asia|Europe"
1005986,100039498,"affinis","Carnivora","Felidae","Felis","Felis_chaus","synonym","Felis_chaus_affinis","Lydekker",1908,"0","subspecies","Africa|Asia|Europe"
1005986,100004198,"fulvidina","Carnivora","Felidae","Felis","Felis_chaus","synonym","Felis_affinis_fulvidina","O. Thomas",1929,"0","subspecies","Africa|Asia|Europe"
1005986,100004199,"kelaarti","Carnivora","Felidae","Felis","Felis_chaus","synonym","Felis_chaus_kelaarti","Pocock",1939,"0","subspecies","Africa|Asia|Europe"
1005986,100004200,"prateri","Carnivora","Felidae","Felis","Felis_chaus","synonym","Felis_chaus_prateri","Pocock",1939,"0","subspecies","Africa|Asia|Europe"
1005986,100032790,"valbalala","Carnivora","Felidae","Felis","Felis_chaus","synonym","Felis_chaus_valbalala","Deraniyagala",1955,"0","subspecies","Africa|Asia|Europe"
1005986,100039497,"chaus","Carnivora","Felidae","Felis","Felis_chaus","synonym","Felis_chaus_chaus","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe"
1005986,100039499,"fulvidina","Carnivora","Felidae","Felis","Felis_chaus","synonym","Felis_chaus_fulvidina","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe"
1005986,100039500,"kutas","Carnivora","Felidae","Felis","Felis_chaus","synonym","Felis_chaus_kutas","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe"
1005986,100039501,"maimanah","Carnivora","Felidae","Felis","Felis_chaus","synonym","Felis_chaus_maimanah","Wozencraft",2005,"0","subspecies","Africa|Asia|Europe"
1005986,100047859,"shawiana","Carnivora","Felidae","Felis","Felis_chaus","synonym","Felis_silvestris_shawiana","A. T. Smith & Xie Yan",2008,"0","subspecies","Africa|Asia|Europe"
1005987,100004204,"lybiensis","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_lynx_lybiensis","Kerr",1792,"0","subspecies","Africa|Asia|Europe"
1005987,100004205,"nubiensis","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_lynx_nubiensis","Kerr",1792,"0","subspecies","Africa|Asia|Europe"
1005987,100004225,"rubida","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_ocreata_rubida","Schwann",1904,"0","subspecies","Africa|Asia|Europe"
1005987,100004226,"ugandae","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_ocreata_ugandae","Schwann",1904,"0","subspecies","Africa|Asia|Europe"
1005987,100004228,"mauritana","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_ocreata_mauritana","Cabrera",1906,"0","subspecies","Africa|Asia|Europe"
1005987,100046514,"cafra","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_ocreata_cafer","Lydekker",1908,"0","subspecies","Africa|Asia|Europe"
1005987,100046486,"sarda","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_ocreata_sarda","Lydekker",1908,"0","subspecies","Africa|Asia|Europe"
1005987,100050421,"caffra","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_ocreata_caffra","A. Roberts",1913,"0","subspecies","Africa|Asia|Europe"
1005987,100004229,"nandae","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_ocreata_nandae","E. Heller",1913,"0","subspecies","Africa|Asia|Europe"
1005987,100004230,"taitae","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_ocreata_taitae","E. Heller",1913,"0","subspecies","Africa|Asia|Europe"
1005987,100004233,"griseoflava","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_caudata_griseoflava","Zukowsky",1915,"0","subspecies","Africa|Asia|Europe"
1005987,100004234,"longipilis","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_caudata_longipilis","Zukowsky",1915,"0","subspecies","Africa|Asia|Europe"
1005987,100004235,"macrothrix","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_caudata_macrothrix","Zukowsky",1915,"0","subspecies","Africa|Asia|Europe"
1005987,100004238,"nesterovi","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_ornata_nesterovi","Birula",1916,"0","subspecies","Africa|Asia|Europe"
1005987,100004240,"iraki","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_ocreata_iraki","Cheesman",1920,"0","subspecies","Africa|Asia|Europe"
1005987,100004239,"cyrenarum","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_lybica_cyrenarum","Ghigi",1920,"0","subspecies","Africa|Asia|Europe"
1005987,100004242,"griselda","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_ocreata_griselda","O. Thomas",1926,"0","subspecies","Africa|Asia|Europe"
1005987,100004243,"namaquana","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_ocreata_namaquana","O. Thomas",1926,"0","subspecies","Africa|Asia|Europe"
1005987,100004244,"xanthella","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_ocreata_xanthella","O. Thomas",1926,"0","subspecies","Africa|Asia|Europe"
1005987,100004245,"rusticana","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_ocreata_rusticana","O. Thomas",1928,"0","subspecies","Africa|Asia|Europe"
1005987,100004248,"issikulensis","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_ornata_issikulensis","Ognev",1930,"0","subspecies","Africa|Asia|Europe"
1005987,100004249,"vernayi","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_ocreata_vernayi","A. Roberts",1932,"0","subspecies","Africa|Asia|Europe"
1005987,100050701,"griselda","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_lybica_griselda","J. Eric Hill & T. D. Carter",1941,"0","subspecies","Africa|Asia|Europe"
1005987,100056688,"cafra","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_lybica_cafra","Shortridge",1942,"0","subspecies","Africa|Asia|Europe"
1005987,100056689,"namaquana","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_lybica_namaquana","Shortridge",1942,"0","subspecies","Africa|Asia|Europe"
1005987,100004250,"vellerosa","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_bieti_vellerosa","Pocock",1943,"0","subspecies","Africa|Asia|Europe"
1005987,100004251,"brockmani","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_lybica_brockmani","Pocock",1944,"0","subspecies","Africa|Asia|Europe"
1005987,100004252,"foxi","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_lybica_foxi","Pocock",1944,"0","subspecies","Africa|Asia|Europe"
1005987,100004253,"lowei","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_lybica_lowei","Pocock",1944,"0","subspecies","Africa|Asia|Europe"
1005987,100004254,"lynesi","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_lybica_lynesi","Pocock",1944,"0","subspecies","Africa|Asia|Europe"
1005987,100004255,"pyrrha","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_lybica_pyrrhus","Pocock",1944,"0","subspecies","Africa|Asia|Europe"
1005987,100004256,"tristrami","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_lybica_tristrami","Pocock",1944,"0","subspecies","Africa|Asia|Europe"
